rad_scale,transport_scale,storage_scale,best_a10_mode,regime,best_manage_failure,best_manage_CVaR95,best_manage_unsafe,best_manage_Y,best_manage_Tc95,best_frontier_failure,best_frontier_CVaR95,best_frontier_unsafe,best_frontier_Y,best_harsh_failure,best_harsh_CVaR95,best_harsh_unsafe,best_harsh_Y,a10v1_manage_failure,a10v1_manage_CVaR95,a10v1_manage_Y,a10v2_manage_failure,a10v2_manage_CVaR95,a10v2_manage_Y,no_control_manage_failure,no_control_manage_CVaR95,pump_radiator_manage_failure,pump_radiator_manage_CVaR95,pump_radiator_manage_unsafe,pump_radiator_manage_Y,regime_order,resource_score
1.0,12.0,4.0,a10_hybrid,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,3.5764873709678247,0.8570238095238095,0.6403030561467375,1.3232167223043727,1.0,9.929873504430144,0.9143749999999999,0.6145827755739738,1.0,18.194409593570338,0.9289583333333334,0.5912563000858224,1.0,3.5764873709678247,0.6403030561467375,1.0,6.508308219234512,0.7859938676131148,1.0,89.73690270686929,1.0,17.909348095672705,0.9310119047619047,1.0000000000000162,4,15.0
12.0,2.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,18.765601737584397,0.9531547619047619,0.8239593091641864,2.1111380029672464,1.0,31.50477326284633,0.9541666666666666,0.8014002259188391,1.0,77.9318084309356,0.9666666666666667,0.763938943690518,1.0,29.678518330609467,0.6723999159201238,1.0,18.765601737584397,0.8239593091641864,1.0,1350.5773758302682,1.0,125.3082983127267,0.9622619047619047,1.0000000000000162,4,15.0
8.0,6.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.5714285714285714,0.27800019779829416,0.23720238095238097,0.8321485653818794,1.148987814866352,1.0,0.9403788607098269,0.6870833333333333,0.8014114053457526,1.0,4.501068118368323,0.9277083333333334,0.7707196565240477,1.0,0.19942601369234209,0.7003375637804454,0.5714285714285714,0.27800019779829416,0.8321485653818794,1.0,165.77647509865076,1.0,9.107779178366382,0.9378273809523809,1.0000000000000162,4,16.0
2.0,12.0,4.0,a10_hybrid,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,0.6620844130637785,0.5931845238095238,0.6655191011016895,1.1633511116224933,1.0,2.890676916752873,0.8802083333333334,0.6301076411607814,1.0,8.701301974437762,0.9225,0.5994480889388317,1.0,0.6620844130637785,0.6655191011016895,1.0,1.5265001553691364,0.8008180717892193,1.0,58.7372270140599,1.0,8.072145036951516,0.9267559523809524,1.0000000000000162,4,16.0
12.0,2.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,11.851664988452084,0.9423214285714285,0.7900857037411523,1.8793953504697376,1.0,28.442145677531425,0.9572916666666667,0.7606878833156059,1.0,73.68808734294882,0.96375,0.739237076741893,1.0,14.307915375850385,0.6300578694083149,1.0,11.851664988452084,0.7900857037411523,1.0,1479.2745607327363,1.0,120.79203849114275,0.9602380952380951,1.0000000000000162,4,16.0
8.0,8.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.4642857142857143,0.19087857351657028,0.2219642857142857,0.8864462311140636,1.109362529774963,1.0,1.073207926365913,0.8108333333333333,0.8766379924953475,1.0,5.54395603109771,0.9360416666666667,0.8700617973473438,0.6785714285714286,0.24221745002791348,0.7952792697373086,0.4642857142857143,0.19087857351657028,0.8864462311140636,1.0,77.43253240448453,1.0,4.698702657323103,0.9303571428571429,1.0000000000000162,4,16.5
4.0,12.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.5357142857142857,0.3843020873414484,0.2455059523809524,0.8822294528182926,1.1174431940079226,1.0,1.735620921776423,0.891875,0.8770547501381469,1.0,6.141345998937367,0.9325,0.8686355921031372,0.7142857142857143,0.21946847028551306,0.7932512789991437,0.5357142857142857,0.3843020873414484,0.8822294528182926,1.0,47.043194866599215,1.0,3.133932509874135,0.923452380952381,1.0000000000000162,4,16.5
12.0,4.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.9642857142857143,2.5088032436528445,0.8810416666666666,0.8717615091338177,1.4458194146015138,1.0,4.825317062141011,0.926875,0.873424347181327,1.0,13.7877554488971,0.9487499999999999,0.8576939247511679,1.0,1.851261877320307,0.7780289513459699,0.9642857142857143,2.5088032436528445,0.8717615091338177,1.0,360.84875246239835,1.0,24.8824217709006,0.9503273809523811,1.0000000000000162,4,16.5
8.0,8.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.39285714285714285,0.1940359667262292,0.1605952380952381,0.8821370757453078,1.1038792533487758,1.0,0.8502089115134263,0.8035416666666666,0.8545007599033074,1.0,4.729488336472281,0.9262499999999999,0.8264146667776919,0.7857142857142857,0.1430155798337144,0.7804995588975865,0.39285714285714285,0.1940359667262292,0.8821370757453078,1.0,95.10446499117083,1.0,4.197392832213575,0.9286607142857143,1.0000000000000162,4,17.0
4.0,12.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.5,0.19333608546718142,0.23729166666666665,0.8742989024393414,1.1005192724715092,1.0,0.7555005743444925,0.73125,0.8544537210729729,1.0,7.97637820682,0.9281250000000001,0.8189284002469037,0.8928571428571429,0.2572033702902862,0.7635105220927974,0.5,0.19333608546718142,0.8742989024393414,1.0,40.42262927465887,1.0,3.4502483905293064,0.9253571428571429,1.0000000000000162,4,17.0
12.0,4.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,1.2469870252503412,0.8239285714285715,0.8622893264188302,1.3437526116509595,1.0,4.436553709386329,0.9322916666666666,0.8426669536591644,1.0,12.31816485941151,0.9472916666666666,0.8117748837172498,1.0,1.2796466069829786,0.7428824291740822,1.0,1.2469870252503412,0.8622893264188302,1.0,363.5246906694791,1.0,23.591134107781393,0.9485714285714285,1.0000000000000162,4,17.0
8.0,8.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.35714285714285715,0.11148122554718255,0.09047619047619047,0.8594062025893684,1.0660863179514775,1.0,0.8330676404335461,0.5777083333333334,0.8039814413621318,1.0,2.9805927309832447,0.8445833333333334,0.7758222862232551,0.9285714285714286,0.08084998217498959,0.7374222738322713,0.35714285714285715,0.11148122554718255,0.8594062025893684,1.0,87.6414846980157,1.0,4.972497208931634,0.9303869047619049,1.0000000000000162,4,18.0
4.0,12.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.5,0.12786574228654674,0.16541666666666668,0.8376331030794644,1.0687757717358102,1.0,1.1353434349866802,0.5527083333333334,0.8061530660256055,1.0,3.0679897614577856,0.878125,0.774850585986274,1.0,0.05438858786709209,0.7167954451690042,0.5,0.12786574228654674,0.8376331030794644,1.0,45.90485612481653,1.0,3.382627202648508,0.9244940476190476,1.0000000000000162,4,18.0
12.0,4.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.9285714285714286,1.1237195821144368,0.7191071428571428,0.8133959620489388,1.3340586252986755,1.0,2.6030087614978332,0.8541666666666666,0.7965014576407752,1.0,11.84788454668022,0.9472916666666668,0.758466619516466,1.0,0.6623206748050288,0.6762394440230468,0.9285714285714286,1.1237195821144368,0.8133959620489388,1.0,348.6406217600182,1.0,20.30703918702972,0.9479166666666666,1.0000000000000162,4,18.0
12.0,6.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.42857142857142855,0.24072192644362267,0.1783333333333333,0.8841864227294867,1.127879957008591,1.0,1.347729875298841,0.625625,0.8765258153149659,1.0,4.757534792845115,0.93,0.8710316632606122,0.7857142857142857,0.3528652375203748,0.7919057445564494,0.42857142857142855,0.24072192644362267,0.8841864227294867,1.0,139.12880238424415,1.0,6.448869650666934,0.9358928571428572,1.0000000000000162,4,18.5
16.0,2.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,18.446592466492024,0.9533035714285714,0.8393458104935565,2.1012309071521114,1.0,39.79977554103871,0.9597916666666666,0.8272780071735863,1.0,94.5285179596739,0.9645833333333333,0.8106933760131653,1.0,31.311359195324695,0.701596242521634,1.0,18.446592466492024,0.8393458104935565,1.0,1252.4995550191118,1.0,133.27068152074042,0.9619047619047619,1.0000000000000162,4,18.5
12.0,6.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.4642857142857143,0.19066126230674316,0.16913690476190477,0.8806280617589243,1.126880032901157,1.0,1.4739931493373202,0.7379166666666668,0.8556334355807497,1.0,4.084153817683736,0.9285416666666666,0.8297990578571129,0.75,0.23161955778035728,0.7765781666603189,0.4642857142857143,0.19066126230674316,0.8806280617589243,1.0,152.3188839334607,1.0,7.790902931956203,0.9373809523809525,1.0000000000000162,4,19.0
16.0,2.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,16.522184317501427,0.9516071428571429,0.8267151646253127,2.063941970290535,1.0,35.64815531173454,0.9572916666666667,0.7974364926020621,1.0,68.37089292946483,0.9650000000000001,0.7653636853059678,1.0,21.454349087416215,0.679213765086877,1.0,16.522184317501427,0.8267151646253127,1.0,1385.0929768424244,1.0,132.98523617307063,0.9629761904761905,1.0000000000000162,4,19.0
12.0,6.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.1539151813243524,0.08702380952380952,0.8574347607460515,1.0877564382489793,1.0,0.849568255581271,0.5041666666666667,0.8082995822582475,1.0,3.9212424614047063,0.921875,0.7738510807229257,1.0,0.1446761391979978,0.7271664285498309,0.32142857142857145,0.1539151813243524,0.8574347607460515,1.0,185.6327244354238,1.0,6.815261598614032,0.9351488095238094,1.0000000000000162,4,20.0
16.0,2.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,10.494641802946534,0.9454464285714287,0.7911253099788007,1.8627303912143274,1.0,25.940428185552495,0.9516666666666667,0.7672589365460114,1.0,63.72527717487011,0.9629166666666666,0.7406595749534006,1.0,12.975369664201503,0.6285249887306527,1.0,10.494641802946534,0.7911253099788007,1.0,1320.0510176200573,1.0,115.16471005300673,0.9616964285714287,1.0000000000000162,4,20.0
8.0,12.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.06241431803046381,0.053303571428571436,0.909217178785419,1.0192486783217525,1.0,0.21772331729909983,0.266875,0.8855465770654498,1.0,1.7098494283815022,0.8745833333333333,0.8744652870988395,0.2857142857142857,0.08279006081238124,0.8311110904485454,0.2857142857142857,0.06241431803046381,0.909217178785419,1.0,30.7026580943921,0.8571428571428571,1.082396330452714,0.7407738095238096,1.0000000000000162,4,20.5
12.0,8.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.1236308828880525,0.08252976190476191,0.8995911008076858,1.064209097491309,1.0,0.5199834306230009,0.3564583333333333,0.8836410118285212,1.0,2.554989087980816,0.8872916666666667,0.8738799482878365,0.4642857142857143,0.10545746782034564,0.8138654146376781,0.32142857142857145,0.1236308828880525,0.8995911008076858,1.0,79.49820438219588,1.0,2.251843390524926,0.923422619047619,1.0000000000000162,4,20.5
16.0,4.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.9642857142857143,1.0109183165633693,0.8152380952380953,0.8723550654518947,1.3269822042964372,1.0,4.1088452844297265,0.9333333333333333,0.871830264712647,1.0,14.420257988365124,0.95375,0.8552667005399586,1.0,1.7351476065187714,0.778082487083968,0.9642857142857143,1.0109183165633693,0.8723550654518947,1.0,395.4504182976128,1.0,20.374232885578902,0.9495833333333333,1.0000000000000162,4,20.5
8.0,12.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.03241752737677175,0.04636904761904762,0.9073894164417594,1.0075602013219773,1.0,0.22685473137968723,0.26416666666666666,0.8763116397618784,1.0,1.228162933348915,0.6793750000000001,0.839593792458384,0.39285714285714285,0.04693621250416578,0.8211882068180977,0.2857142857142857,0.03241752737677175,0.9073894164417594,1.0,28.931649555170516,0.8928571428571429,0.9294511432955422,0.7890773809523809,1.0000000000000162,4,21.0
12.0,8.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.08814357607160901,0.05851190476190476,0.9000229359005563,1.045722961813884,1.0,1.0205153629639117,0.43416666666666665,0.873421015639446,1.0,2.1979169009257804,0.8574999999999999,0.8358289522076815,0.4642857142857143,0.07438607634444717,0.8104302024453892,0.32142857142857145,0.08814357607160901,0.9000229359005563,1.0,88.5939540888339,1.0,2.8022594279580986,0.9240178571428569,1.0000000000000162,4,21.0
16.0,4.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.8928571428571429,0.9481906091453903,0.6173809523809525,0.8664340265717679,1.3035503990460742,1.0,2.6680224019196164,0.9145833333333333,0.8518493440487793,1.0,11.042128738438008,0.9477083333333334,0.8149311429116931,1.0,1.3594795296686044,0.7494430690184049,0.8928571428571429,0.9481906091453903,0.8664340265717679,1.0,359.9631548236183,1.0,23.34535688278204,0.9509226190476191,1.0000000000000162,4,21.0
8.0,12.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.032661237348212684,0.042499999999999996,0.8949314157642102,0.9933135130135753,1.0,0.1568050016692052,0.21166666666666667,0.8332525009804752,1.0,0.9493520821887855,0.4660416666666667,0.790891156410171,0.7857142857142857,0.026051881115102482,0.7726014726099529,0.2857142857142857,0.032661237348212684,0.8949314157642102,1.0,31.319661856073242,0.9642857142857143,1.2350937236683353,0.8753571428571428,1.0000000000000162,4,22.0
12.0,8.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.07039720992272017,0.04904761904761905,0.8839569569566059,1.0331727682873941,1.0,0.6324137205490333,0.35791666666666666,0.8183446992043745,1.0,1.9864803233329953,0.7531249999999999,0.7802482788180202,0.7142857142857143,0.051378450642174174,0.769883617210312,0.2857142857142857,0.07039720992272017,0.8839569569566059,1.0,79.57239940657472,1.0,2.524689770805625,0.921488095238095,1.0000000000000162,4,22.0
16.0,4.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.7857142857142857,0.77305864089295,0.48874999999999996,0.8275447295231905,1.2762129693685202,1.0,4.006098855095514,0.8004166666666667,0.7956082275538128,1.0,7.859209585474721,0.9429166666666666,0.7651833817203276,1.0,0.6954859447269479,0.6895698773802534,0.7857142857142857,0.77305864089295,0.8275447295231905,1.0,354.27639114558264,1.0,19.791361850639323,0.9477380952380953,1.0000000000000162,4,22.0
16.0,6.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.18421119911184916,0.10238095238095236,0.8929915632248877,1.097532496259514,1.0,0.7608858130394,0.5958333333333333,0.8789986914608103,1.0,2.9123633327301097,0.9210416666666665,0.8732460837799624,0.75,0.20600317760295508,0.8005266545282652,0.32142857142857145,0.18421119911184916,0.8929915632248877,1.0,164.10537786824807,1.0,4.95471838640361,0.9349702380952382,1.0000000000000162,4,22.5
16.0,6.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.35714285714285715,0.2922978810009105,0.10741071428571429,0.889428625821995,1.1221728788972793,1.0,0.9807167040391876,0.7516666666666666,0.8570886941980234,1.0,3.474570283273191,0.9304166666666667,0.8323694030034832,0.5,0.1963673249346032,0.7950208063235645,0.35714285714285715,0.2922978810009105,0.889428625821995,1.0,140.0360206038859,1.0,5.566456336695544,0.9345238095238095,1.0000000000000162,4,23.0
16.0,6.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.2967359452625903,0.08244047619047619,0.8625442915522206,1.1101825992408216,1.0,0.2640746183336482,0.2466666666666667,0.8386004600847132,1.0,2.685301394135276,0.8427083333333334,0.7797630788672153,0.9285714285714286,0.08819716408087362,0.7442387087330963,0.32142857142857145,0.2967359452625903,0.8625442915522206,1.0,144.03486463589226,1.0,5.132228569941204,0.9345238095238094,1.0000000000000162,4,24.0
12.0,12.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.21428571428571427,0.02190725318178671,0.03395833333333333,0.9247375498756683,0.9846817834385045,1.0,0.1589737654977673,0.24145833333333333,0.8912640446650734,1.0,0.8583830360685724,0.4920833333333333,0.8805822709389646,0.2857142857142857,0.019728352331651617,0.8565762250560495,0.21428571428571427,0.02190725318178671,0.9247375498756683,1.0,28.753984475459596,0.75,0.7463672920023782,0.5878571428571429,1.0000000000000162,4,24.5
16.0,8.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.04607380181576165,0.04854166666666667,0.91074654442353,1.0113675695624917,1.0,0.7918949348843073,0.458125,0.8804430626754443,1.0,1.4859646453645723,0.6154166666666667,0.8766484134871981,0.32142857142857145,0.073248949530651,0.8319186923351855,0.2857142857142857,0.04607380181576165,0.91074654442353,1.0,77.34805001812599,1.0,2.0166792382317107,0.9197619047619049,1.0000000000000162,4,24.5
12.0,12.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.25,0.010306682931858324,0.03636904761904763,0.9271222250073848,0.965503804733889,1.0,0.07743617776853286,0.18145833333333333,0.8998578032838386,1.0,0.6485324287339242,0.41875,0.8499442443069998,0.2857142857142857,0.020214747542225613,0.8511062039908978,0.25,0.010306682931858324,0.9271222250073848,1.0,28.95705245115857,0.6071428571428571,0.6136965266178329,0.4378571428571429,1.0000000000000162,4,25.0
16.0,8.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.04494770880879674,0.04770833333333334,0.9113587304877317,1.0103852284363035,1.0,0.19323282742413886,0.26291666666666663,0.8834988642868744,1.0,1.3219292733285608,0.6041666666666666,0.8452929699879721,0.2857142857142857,0.10012223793565436,0.82171465540193,0.2857142857142857,0.04494770880879674,0.9113587304877317,1.0,82.5795686960555,1.0,2.7425741688977587,0.9202678571428572,1.0000000000000162,4,25.0
12.0,12.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.25,0.006977769103655216,0.030446428571428572,0.9195266570614079,0.9560023345121872,1.0,0.03992719008439586,0.1560416666666667,0.8638555763801213,1.0,0.30825704731660103,0.3333333333333333,0.813151672824415,0.32142857142857145,0.007437218654604095,0.8268475660767459,0.25,0.006977769103655216,0.9195266570614079,1.0,24.503312656679473,0.6785714285714286,0.6127581733285512,0.4952083333333333,1.0000000000000162,4,26.0
16.0,8.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.035386768556952844,0.04604166666666666,0.8972890524557287,1.0033864955559706,1.0,0.14263799786829567,0.18208333333333332,0.8520629500946522,1.0,1.1040861561361892,0.5254166666666666,0.7892927880220575,0.6071428571428571,0.030504014226245425,0.7900414318147713,0.2857142857142857,0.035386768556952844,0.8972890524557287,1.0,61.68398595093064,0.9642857142857143,2.9250723413006905,0.8920238095238096,1.0000000000000162,4,26.0
24.0,2.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,18.872773448596767,0.9536607142857143,0.8356820042783655,2.1092951565827325,1.0,26.625421016770982,0.9575,0.8282224248054751,1.0,76.3035175673372,0.9637500000000001,0.8126892767145801,1.0,30.90942645325731,0.6927036391542768,1.0,18.872773448596767,0.8356820042783655,1.0,1278.5914116300257,1.0,108.39566843803155,0.9613095238095238,1.0000000000000162,4,26.5
24.0,2.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,14.380284936021974,0.9481547619047619,0.8344837925764376,1.9907434087063471,1.0,39.01841420439294,0.9620833333333334,0.7916323881430444,1.0,69.21173005867097,0.9645833333333332,0.7702339639295266,1.0,20.424695089308802,0.6859558445432017,1.0,14.380284936021974,0.8344837925764376,1.0,1245.3757415627301,1.0,130.60258420038096,0.9632738095238096,1.0000000000000162,4,27.0
24.0,2.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,1.0,9.70328728170974,0.9460714285714287,0.7913438529392275,1.8534984604505684,1.0,19.653863337995304,0.9500000000000001,0.7695113190151507,1.0,49.70370375318241,0.9664583333333334,0.7391380797698581,1.0,12.060282444653215,0.6369131117421872,1.0,9.70328728170974,0.7913438529392275,1.0,1315.9797562456395,1.0,121.68007340782661,0.9627976190476192,1.0000000000000162,4,28.0
16.0,12.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.17857142857142858,0.004239034761718836,0.02098214285714286,0.9394521336561318,0.939603760113841,0.75,0.09408595796445826,0.13458333333333333,0.9083748399929245,1.0,0.6864790649532906,0.39375000000000004,0.8834590276560085,0.21428571428571427,0.02575541477474013,0.8716354171762327,0.17857142857142858,0.004239034761718836,0.9394521336561318,1.0,22.477846673762805,0.5,0.3631541843081675,0.3173214285714286,1.0000000000000162,4,28.5
24.0,4.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.7142857142857143,0.7399270344470205,0.46943452380952383,0.8753714012050595,1.263746309525948,1.0,2.451243780076026,0.9310416666666667,0.8710025999747837,1.0,7.970629649100025,0.9410416666666667,0.8633071757340958,1.0,2.0397402995999037,0.7772859163762629,0.7142857142857143,0.7399270344470205,0.8753714012050595,1.0,397.7737330942392,1.0,18.857571132344265,0.9487797619047619,1.0000000000000162,4,28.5
16.0,12.0,2.0,a10_hybrid,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.21428571428571427,0.0036399712393675072,0.028779761904761902,0.8711021467101326,0.9579921245948093,1.0,0.019688104286099024,0.14875,0.8265706030358156,1.0,0.3258566407179209,0.29625,0.7557572448116923,0.21428571428571427,0.0036399712393675072,0.8711021467101326,0.25,0.012918170266543834,0.933667178261554,1.0,22.125654176583758,0.4642857142857143,0.4130286721612301,0.24223214285714287,1.0000000000000162,4,29.0
24.0,4.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.6785714285714286,0.5876289942566254,0.3439285714285714,0.8699413565391678,1.2315617457673553,1.0,2.0768119789290527,0.8602083333333334,0.8564146183863995,1.0,9.328286040998817,0.9454166666666666,0.820810824780359,0.9642857142857143,1.0339979206174954,0.7635104867002802,0.6785714285714286,0.5876289942566254,0.8699413565391678,1.0,362.2750029518815,1.0,15.08791366005698,0.946607142857143,1.0000000000000162,4,29.0
16.0,12.0,4.0,a10_hybrid,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.14285714285714285,0.005621788803475462,0.012916666666666668,0.8572320818363506,0.9446376315882878,1.0,0.013340747634790928,0.13375,0.7707041824954867,1.0,0.15552026185654955,0.24562500000000004,0.6918154637334728,0.14285714285714285,0.005621788803475462,0.8572320818363506,0.21428571428571427,0.0020940383201502365,0.9306038602898422,1.0,27.44932526693695,0.5,0.30785211565090415,0.27169642857142856,1.0000000000000162,4,30.0
24.0,4.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.5,0.4786332639643425,0.21711309523809524,0.8413405883913042,1.2081540538143973,1.0,1.3547914402437495,0.6420833333333333,0.8073029630627983,1.0,7.785961300413913,0.9458333333333333,0.7666292766479159,1.0,0.4944037105315674,0.7052091420139436,0.5,0.4786332639643425,0.8413405883913042,1.0,384.03607538366595,1.0,16.593066272427166,0.9480952380952379,1.0000000000000162,4,30.0
24.0,6.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.32142857142857145,0.13040563093505347,0.08717261904761904,0.8986440567015913,1.0709553131117462,1.0,0.6265989660336502,0.3441666666666666,0.8858585246856046,1.0,2.6420846860805294,0.7579166666666666,0.8743563126608601,0.35714285714285715,0.1436926191516699,0.8158347105977678,0.32142857142857145,0.13040563093505347,0.8986440567015913,1.0,143.61628429009585,1.0,5.231004314728259,0.9343452380952381,1.0000000000000162,4,30.5
24.0,6.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.14013526493958775,0.06104166666666667,0.9015059776776935,1.0702573571225718,1.0,0.5537530696562283,0.30895833333333333,0.8789489338251926,1.0,2.323992830113052,0.7239583333333334,0.8418644422540977,0.42857142857142855,0.2201170392844772,0.8047814874303386,0.2857142857142857,0.14013526493958775,0.9015059776776935,1.0,153.42746809236596,1.0,3.7673660120837194,0.9331547619047621,1.0000000000000162,4,31.0
24.0,6.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.12093446871034057,0.05809523809523809,0.8824693499909577,1.0586323414217131,1.0,0.7058490418748319,0.3208333333333333,0.8277221320994389,1.0,1.1126392174489421,0.4575,0.8020993477248823,0.6785714285714286,0.07527883298488183,0.7751654845992213,0.2857142857142857,0.12093446871034057,0.8824693499909577,1.0,140.83009256379052,1.0,5.252011508488553,0.9318452380952381,1.0000000000000162,4,32.0
24.0,8.0,1.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.2857142857142857,0.030909354350200043,0.04630952380952381,0.9217865331073918,0.9970245245410211,1.0,0.16933097460938126,0.22666666666666668,0.8940453729514557,1.0,0.9844542930805976,0.414375,0.883832997646438,0.2857142857142857,0.04462010253751025,0.8437143544038415,0.2857142857142857,0.030909354350200043,0.9217865331073918,1.0,72.6144264567298,0.9285714285714286,1.9890943600511644,0.8243154761904762,1.0000000000000162,4,32.5
24.0,8.0,2.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.25,0.037531191589144426,0.04,0.920560874176482,0.9991747534841718,1.0,0.20087587156789688,0.1991666666666667,0.8973838864266378,1.0,0.3902444693090065,0.35604166666666665,0.8714882160448878,0.32142857142857145,0.048262012084407134,0.8405166909037829,0.25,0.037531191589144426,0.920560874176482,1.0,70.57659452004587,0.8214285714285714,1.484996585462122,0.6980654761904762,1.0000000000000162,4,33.0
24.0,8.0,4.0,a10_hybrid_v2,DAMAGE-LIMITING-NOT-MISSION-FEASIBLE,0.25,0.02084934980213528,0.03773809523809524,0.9196136518802398,0.9755539892985912,1.0,0.023105086962822072,0.15166666666666667,0.8814782548074565,1.0,0.46508635523936664,0.2604166666666667,0.8310686994595022,0.32142857142857145,0.036817817238402835,0.8197085329089907,0.25,0.02084934980213528,0.9196136518802398,1.0,77.91897433776892,0.9285714285714286,1.5765006576369411,0.8146130952380952,1.0000000000000162,4,34.0
