mode,stress,seed,finite_ok,failure,throughput_fail,V,unsafe_fraction,max_Tc,max_Tp,max_Tr,min_Es,min_Pm,max_G,Y_final
no_control,burst_heat,1864597479,True,True,False,3841.752856218546,0.9733333333333334,13.463788384613363,5.714110501697366,1.3323533492462893,0.86,0.84,11.67258491821608,1.0000000000000162
no_control,burst_heat,1248844022,True,True,False,4644.927178213087,0.9758333333333333,14.595376529687494,5.544806905678632,1.3415664306725765,0.86,0.84,12.956209765050618,1.0000000000000162
no_control,burst_heat,1024689542,True,True,False,4248.049348690346,0.9741666666666666,14.136726488663394,5.602041153958776,1.3860809349043,0.86,0.84,12.32028010915218,1.0000000000000162
no_control,burst_heat,1262611793,True,True,False,4136.604414010554,0.9741666666666666,13.889729726434647,5.766916245674598,1.326149967162383,0.86,0.84,12.133766285557645,1.0000000000000162
no_control,burst_heat,362599693,True,True,False,3485.066246252539,0.97,13.212731274930906,4.96861926771994,1.3291410372872026,0.86,0.84,11.540635687752104,1.0000000000000162
no_control,burst_heat,266665320,True,True,False,3171.10739968947,0.9708333333333333,12.378000123439172,5.012489943260565,1.284876414944277,0.86,0.84,10.741658288815785,1.0000000000000162
no_control,burst_heat,1146707564,True,True,False,2554.5691633058163,0.9675,11.24585997020733,4.518631142473743,1.2759328323135333,0.86,0.84,9.725904861116506,1.0000000000000162
no_control,burst_heat,1211918957,True,True,False,4288.9657172152565,0.9741666666666666,14.177576635954887,5.56312278275395,1.3118314166355363,0.86,0.84,12.432090419085743,1.0000000000000162
no_control,burst_heat,914466991,True,True,False,3825.077950716116,0.9725,13.535961296496286,5.476745061220622,1.299419136656939,0.86,0.84,11.786483566293697,1.0000000000000162
no_control,burst_heat,1501800953,True,True,False,4185.229060606115,0.9733333333333334,14.234430758729546,5.121196578627111,1.2987621936272655,0.86,0.84,12.60214243902723,1.0000000000000162
no_control,burst_heat,350103392,True,True,False,3763.613776540076,0.9725,13.41033748021968,4.942126856001588,1.3837322523833973,0.86,0.84,11.726794697015078,1.0000000000000162
no_control,burst_heat,959883461,True,True,False,3887.2803636313256,0.9733333333333334,13.580584161726097,5.292971830247571,1.315104428131254,0.86,0.84,11.870729147838972,1.0000000000000162
no_control,burst_heat,356219371,True,True,False,4252.789595674928,0.9741666666666666,14.160494521249595,5.507342388975134,1.2895510630211766,0.86,0.84,12.443657619949189,1.0000000000000162
no_control,burst_heat,893996554,True,True,False,3809.356844581605,0.9733333333333334,13.401012942157497,5.175845238557625,1.3198912685003805,0.86,0.84,11.768290803772166,1.0000000000000162
no_control,burst_heat,554373264,True,True,False,5330.256663632443,0.9766666666666667,15.76322880092305,5.894725209808451,1.3517840070548341,0.86,0.84,13.973681259700403,1.0000000000000162
no_control,burst_heat,1517788887,True,True,False,4406.990733541126,0.9741666666666666,14.431482709951545,5.5147656947867185,1.3599357709130084,0.86,0.84,12.66883683453106,1.0000000000000162
no_control,burst_heat,2025273723,True,True,False,3847.202152664512,0.9725,13.69839641743357,5.316469262681241,1.3050721130590357,0.86,0.84,11.986133877058315,1.0000000000000162
no_control,burst_heat,1506047923,True,True,False,4808.547117038966,0.975,15.164983667683229,5.7181584034314925,1.3417236469844447,0.86,0.84,13.391937298659252,1.0000000000000162
no_control,burst_heat,2119151770,True,True,False,3979.961778648129,0.9733333333333334,13.76819782051685,5.125725621208096,1.287151467615957,0.86,0.84,12.12993082343026,1.0000000000000162
no_control,burst_heat,256588160,True,True,False,4927.640570586195,0.9766666666666667,15.014489050965253,5.76868641128535,1.3356662273740763,0.86,0.84,13.303348551831574,1.0000000000000162
no_control,burst_heat,1511112118,True,True,False,4810.622746159943,0.9758333333333333,14.915036947274297,5.680220613512296,1.3783430495713789,0.86,0.84,13.131304610210417,1.0000000000000162
no_control,burst_heat,618892199,True,True,False,3094.142919883196,0.97,12.244102259980696,4.959986691659897,1.2825412897036454,0.86,0.84,10.619114514001048,1.0000000000000162
no_control,burst_heat,1552968719,True,True,False,4057.5158105822775,0.9725,14.058610911456402,5.888982036305229,1.2982543291850572,0.86,0.84,12.221090298465521,1.0000000000000162
no_control,burst_heat,1066920603,True,True,False,4527.675746360384,0.9741666666666666,14.668399410231256,5.613605425777239,1.2638036672493553,0.86,0.84,12.963738717879167,1.0000000000000162
no_control,burst_heat,1573027062,True,True,False,5162.796455018456,0.9766666666666667,15.431286744165442,5.596584828414856,1.3994045351370736,0.86,0.84,13.669919790863027,1.0000000000000162
no_control,burst_heat,251207300,True,True,False,3633.1538402535784,0.9716666666666667,13.29624839752182,5.074393408430833,1.2815664855394355,0.86,0.84,11.647554235490588,1.0000000000000162
no_control,burst_heat,1111098414,True,True,False,3483.8577104579263,0.9708333333333333,13.072655400468632,4.758605868707037,1.3025899432888641,0.86,0.84,11.475800530734167,1.0000000000000162
no_control,burst_heat,873636115,True,True,False,3611.333999186472,0.9725,13.188892463593726,5.484865067164845,1.3333170348527577,0.86,0.84,11.394295201158407,1.0000000000000162
no_control,burst_heat,381020095,True,True,False,4733.353171078932,0.975,14.905338058239856,5.335628555130698,1.391754006213089,0.86,0.84,13.186938803187749,1.0000000000000162
no_control,burst_heat,456038052,True,True,False,3632.228388215809,0.9716666666666667,13.306313116336854,5.014740134561525,1.2564246215279793,0.86,0.84,11.692274123250082,1.0000000000000162
no_control,burst_heat,1884730877,True,True,False,4597.855012587544,0.975,14.68007238572522,5.727296870788494,1.3096718670754153,0.86,0.84,12.91642292998921,1.0000000000000162
no_control,burst_heat,1413668945,True,True,False,3717.4258244764687,0.9725,13.365537119377274,4.982363187361166,1.282581175635172,0.86,0.84,11.746731763147402,1.0000000000000162
no_control,burst_heat,1890623891,True,True,False,3604.3918479809195,0.9725,13.105070259251068,5.077704589252853,1.2513652466175074,0.86,0.84,11.477704289314723,1.0000000000000162
pump_only,burst_heat,1316924057,True,True,False,1316.7969542679953,0.975,8.602685657653115,6.927733758975166,1.4786494892603137,0.86,0.84,5.93003511399413,1.0000000000000162
pump_only,burst_heat,1523713848,True,True,False,1080.0490308313574,0.9716666666666667,7.9702554624847295,6.300289189329374,1.500121888050746,0.86,0.84,5.426349707550043,1.0000000000000162
pump_only,burst_heat,1898326207,True,True,False,1105.2260456363094,0.97,7.934323904292092,6.362491398412281,1.4150144377150968,0.86,0.84,5.444204369024229,1.0000000000000162
pump_only,burst_heat,2004523098,True,True,False,753.8371394524216,0.9641666666666666,6.879402426180289,5.585084407120412,1.4447591371143247,0.86,0.84,4.528663881687595,1.0000000000000162
pump_only,burst_heat,119587632,True,True,False,939.0781908741429,0.9691666666666666,7.535533446761829,5.965088020622451,1.4062955764498957,0.86,0.84,5.136453859167056,1.0000000000000162
pump_only,burst_heat,2104530023,True,True,False,1415.6981723559552,0.9741666666666666,8.711505940261157,7.124386930981986,1.4150806152664046,0.86,0.84,6.047373937730495,1.0000000000000162
pump_only,burst_heat,1257243612,True,True,False,1440.2461530695823,0.975,8.926249172405957,7.060980787457821,1.5245474494948272,0.86,0.84,6.197860156296045,1.0000000000000162
pump_only,burst_heat,1081206008,True,True,False,1223.3423725281175,0.9725,8.280297960213996,6.752745488692637,1.442187318900687,0.86,0.84,5.673458790444066,1.0000000000000162
pump_only,burst_heat,1790094770,True,True,False,1333.9040038483784,0.9725,8.487551959043804,6.883162343059475,1.427177417798475,0.86,0.84,5.873873031859768,1.0000000000000162
pump_only,burst_heat,1626868127,True,True,False,862.3106331635065,0.9658333333333333,7.203149955609642,5.804201279462733,1.441764815435192,0.86,0.84,4.812361164162603,1.0000000000000162
pump_only,burst_heat,598146073,True,True,False,997.8843920973006,0.9708333333333333,7.7216024297495585,6.139351285863351,1.4391832114834622,0.86,0.84,5.257119958865237,1.0000000000000162
pump_only,burst_heat,1324178195,True,True,False,1175.5846974719075,0.9733333333333334,8.224959138137176,6.6193920732309435,1.4283182958680622,0.86,0.84,5.658674125788188,1.0000000000000162
pump_only,burst_heat,1357457713,True,True,False,1134.2083403820295,0.9716666666666667,8.073532556981823,6.473393024891285,1.4287543832173213,0.86,0.84,5.543371311747408,1.0000000000000162
pump_only,burst_heat,246722394,True,True,False,1027.6356372802954,0.9683333333333334,7.66984376791035,6.254506083097437,1.426840628025821,0.86,0.84,5.189500626047659,1.0000000000000162
pump_only,burst_heat,93929840,True,True,False,1273.5946785237938,0.9733333333333334,8.44822799004412,6.853902814185374,1.5526770811910984,0.86,0.84,5.7347481785947005,1.0000000000000162
pump_only,burst_heat,678580093,True,True,False,1088.5306973095423,0.97,7.87894787775931,6.42080842317745,1.4099184644460874,0.86,0.84,5.371974492098919,1.0000000000000162
pump_only,burst_heat,1549464331,True,True,False,1155.6659922896486,0.97,8.00511402003642,6.561097853616946,1.445589093424803,0.86,0.84,5.443216131576917,1.0000000000000162
pump_only,burst_heat,145457436,True,True,False,1297.5561201081337,0.9733333333333334,8.444099944622653,6.920118386010756,1.5068567216672495,0.86,0.84,5.751428191078869,1.0000000000000162
pump_only,burst_heat,1616432772,True,True,False,1205.4020219227286,0.9708333333333333,8.124724897858657,6.67194155033611,1.3850683834965642,0.86,0.84,5.584718501233191,1.0000000000000162
pump_only,burst_heat,1904541351,True,True,False,907.9056920089147,0.9641666666666666,7.217503339593105,5.928248056935405,1.3692018798164496,0.86,0.84,4.857561687624327,1.0000000000000162
pump_only,burst_heat,810574663,True,True,False,1079.5206653304226,0.9716666666666667,7.955538810470624,6.292930095600873,1.4822202450075987,0.86,0.84,5.427578351181201,1.0000000000000162
pump_only,burst_heat,47395820,True,True,False,734.3730024207298,0.9633333333333334,6.7892801326533325,5.459930017801192,1.3645538611433492,0.86,0.84,4.532415185307115,1.0000000000000162
pump_only,burst_heat,1498026502,True,True,False,929.5091347774506,0.9691666666666666,7.486815598777619,6.04943674086362,1.419240737136853,0.86,0.84,5.052040012464873,1.0000000000000162
pump_only,burst_heat,1153814408,True,True,False,1085.4342299504458,0.9708333333333333,7.912407888395011,6.411784586405469,1.377821163590638,0.86,0.84,5.43134297876548,1.0000000000000162
pump_only,burst_heat,1613526909,True,True,False,973.8818715121257,0.9691666666666666,7.602462045665156,6.0792570659253276,1.4342076704039717,0.86,0.84,5.15616208420014,1.0000000000000162
pump_only,burst_heat,381419093,True,True,False,1304.6818182269662,0.9725,8.433409893644182,6.944179425794597,1.4328253319391198,0.86,0.84,5.791260473533972,1.0000000000000162
pump_only,burst_heat,858316104,True,True,False,1315.6626293989843,0.9716666666666667,8.380118209702673,6.882297501084871,1.4545257881668219,0.86,0.84,5.744865065878103,1.0000000000000162
pump_only,burst_heat,315669163,True,True,False,1043.6758981666449,0.9691666666666666,7.744030783315478,6.409361748242176,1.496435689124304,0.86,0.84,5.167304994795836,1.0000000000000162
pump_only,burst_heat,216152923,True,True,False,1081.716502883938,0.9708333333333333,7.876295031902544,6.441597902618849,1.4388880159238453,0.86,0.84,5.339866748349404,1.0000000000000162
pump_only,burst_heat,356148308,True,True,False,977.7497984208482,0.9683333333333334,7.568823042833246,6.12525947824635,1.4746312832030875,0.86,0.84,5.080250820969073,1.0000000000000162
pump_only,burst_heat,1096941264,True,True,False,877.508238789068,0.9675,7.315536326626707,5.791019013214943,1.42624848037727,0.86,0.84,4.942092775905697,1.0000000000000162
pump_only,burst_heat,1883244328,True,True,False,1159.3102151025087,0.97,8.009867355608117,6.497060474009875,1.3666087659659152,0.86,0.84,5.527786243007156,1.0000000000000162
pump_only,burst_heat,453265976,True,True,False,1095.2377394151456,0.97,7.863289256517239,6.385527412503849,1.3684572136069224,0.86,0.84,5.400499111372009,1.0000000000000162
pump_only,burst_heat,1061866508,True,True,False,1124.7470273681565,0.9683333333333334,7.855574086218858,6.43442718404438,1.363602376566404,0.86,0.84,5.390154744264715,1.0000000000000162
pump_only,burst_heat,1396572665,True,True,False,1128.9399160806051,0.97,7.933254527769344,6.443495415361831,1.3958668560781906,0.86,0.84,5.439658074965475,1.0000000000000162
pump_only,burst_heat,732078238,True,True,False,775.5587029397406,0.9633333333333334,6.897211960529623,5.587648216720257,1.4175585540509827,0.86,0.84,4.571817462441123,1.0000000000000162
pump_only,burst_heat,8429317,True,True,False,901.6186069027692,0.9683333333333334,7.397272654935122,5.875758080211822,1.4170586156203087,0.86,0.84,5.010232989401314,1.0000000000000162
pump_only,burst_heat,2145786761,True,True,False,1011.6112687240103,0.9683333333333334,7.642574711808765,6.229465589168044,1.4162559968103436,0.86,0.84,5.173699170231061,1.0000000000000162
pump_only,burst_heat,1482034302,True,True,False,1014.6605501541742,0.9691666666666666,7.64321766616656,6.237099938129161,1.3748399701573875,0.86,0.84,5.204487085264048,1.0000000000000162
pump_only,burst_heat,1172472159,True,True,False,1049.0848012879296,0.9683333333333334,7.712867061026077,6.329134686102541,1.4523522083089166,0.86,0.84,5.19537248158301,1.0000000000000162
pump_only,burst_heat,717185555,True,True,False,948.0468051168751,0.9683333333333334,7.487676948304084,5.992479757855699,1.380075520244047,0.86,0.84,5.104252501900918,1.0000000000000162
pump_only,burst_heat,651398631,True,True,False,1148.048090291371,0.9691666666666666,7.954084584564015,6.5776838595744325,1.5117873807794924,0.86,0.84,5.336903130737251,1.0000000000000162
pump_only,burst_heat,672345613,True,True,False,1710.1406104012287,0.9775,9.513255088965554,7.724290871662123,1.5128124760478259,0.86,0.84,6.638553293929502,1.0000000000000162
pump_only,burst_heat,795968466,True,True,False,1113.9967130659418,0.9716666666666667,8.008533759511884,6.472676075170994,1.491605564217507,0.86,0.84,5.427532453474484,1.0000000000000162
pump_only,burst_heat,1306675424,True,True,False,1192.4569532785429,0.9716666666666667,8.146302005826088,6.702184144450951,1.4642404844629808,0.86,0.84,5.533425085588067,1.0000000000000162
pump_only,burst_heat,1494362740,True,True,False,814.7037963573725,0.9625,6.956672883161869,5.717115569618322,1.4093818120911281,0.86,0.84,4.608924789166039,1.0000000000000162
pump_only,burst_heat,1631225449,True,True,False,773.0449274465803,0.9625,6.854824400805885,5.632377867675802,1.3974968425820216,0.86,0.84,4.5311862629029935,1.0000000000000162
pump_only,burst_heat,258227539,True,True,False,794.2047784840386,0.965,6.989658645473468,5.707789669418809,1.4109703023482667,0.86,0.84,4.636909360054851,1.0000000000000162
radiator_only,burst_heat,685281259,True,True,False,3225.057951853765,0.9725,12.56181757706814,4.9692661980858,1.1573860219624919,0.86,0.84,10.992894116496993,1.0000000000000162
radiator_only,burst_heat,1628267602,True,True,False,4289.109014539558,0.9766666666666667,14.304893781670824,5.934591873638388,1.1901673653810876,0.86,0.84,12.515467132814077,1.0000000000000162
radiator_only,burst_heat,1460902891,True,True,False,2767.7040413463187,0.97,11.684034659193525,4.276622246077188,1.1401368419104703,0.86,0.84,10.295921560288097,1.0000000000000162
radiator_only,burst_heat,1897876483,True,True,False,2740.6422245445106,0.9716666666666667,11.83757408010099,4.597532600941636,1.1564895533068964,0.86,0.84,10.271716551823209,1.0000000000000162
radiator_only,burst_heat,275775921,True,True,False,4115.10661180373,0.9766666666666667,14.149604987518124,5.533661211931526,1.2408018865972739,0.86,0.84,12.37962678347162,1.0000000000000162
radiator_only,burst_heat,1020336363,True,True,False,3837.256746953631,0.9758333333333333,13.603418377486296,5.593260619614642,1.222769737839028,0.86,0.84,11.85873307436821,1.0000000000000162
radiator_only,burst_heat,465781327,True,True,False,3146.9772173945526,0.9725,12.420834064848195,4.77540484344031,1.1268493891634181,0.86,0.84,10.915426857590267,1.0000000000000162
radiator_only,burst_heat,939104702,True,True,False,2905.7444850709467,0.9708333333333333,11.965883421836104,4.545589873733883,1.1098537861288698,0.86,0.84,10.524862041011943,1.0000000000000162
radiator_only,burst_heat,1641166656,True,True,False,3248.6998223567016,0.9733333333333334,12.636016562499293,4.729712964305271,1.1762035974800462,0.86,0.84,11.100187955890679,1.0000000000000162
radiator_only,burst_heat,307336634,True,True,False,3108.9093776186514,0.9725,12.384548246300401,4.914274579927397,1.1637933056920982,0.86,0.84,10.806912415817278,1.0000000000000162
radiator_only,burst_heat,1089234112,True,True,False,3766.4020350621267,0.975,13.550707593545024,4.9756113327245455,1.1318863433956672,0.86,0.84,11.98786570381897,1.0000000000000162
radiator_only,burst_heat,907832086,True,True,False,3775.1692481677414,0.9741666666666666,13.384370434475953,4.609820061029513,1.1274774661459968,0.86,0.84,11.988377646787876,1.0000000000000162
radiator_only,burst_heat,82587740,True,True,False,2558.192187802111,0.9691666666666666,11.337114078126406,4.588714307592075,1.1172526183651614,0.86,0.84,9.848801352867747,1.0000000000000162
radiator_only,burst_heat,1641561613,True,True,False,3052.000505722166,0.9733333333333334,12.376274488777367,4.968060042575072,1.1655034891524876,0.86,0.84,10.742804436413039,1.0000000000000162
radiator_only,burst_heat,1734398055,True,True,False,3684.204100437829,0.975,13.401820742620206,5.081441029500614,1.172744161933398,0.86,0.84,11.78991836056864,1.0000000000000162
radiator_only,burst_heat,889022348,True,True,False,3037.936303965456,0.9733333333333334,12.427639066478728,4.942606967659128,1.215545904358716,0.86,0.84,10.740554917891705,1.0000000000000162
radiator_only,burst_heat,186018347,True,True,False,2761.7726459591718,0.9725,11.914918871457045,4.787915980803727,1.1634545587933627,0.86,0.84,10.285204123081677,1.0000000000000162
radiator_only,burst_heat,1331291617,True,True,False,2541.5767703875813,0.9708333333333333,11.435371488237104,4.617340201469742,1.156450215144142,0.86,0.84,9.858773986456635,1.0000000000000162
radiator_only,burst_heat,2145230598,True,True,False,3277.6809215285693,0.9733333333333334,12.709044953428121,5.121137030735899,1.2151284199218162,0.86,0.84,11.044971291875578,1.0000000000000162
radiator_only,burst_heat,94015719,True,True,False,3173.019983565099,0.9733333333333334,12.538859113911348,4.88389987073947,1.174035718883326,0.86,0.84,10.948136330623568,1.0000000000000162
radiator_only,burst_heat,833728940,True,True,False,3121.1953195718042,0.9741666666666666,12.544416494989996,4.981103294798028,1.197337842114002,0.86,0.84,10.875312517457001,1.0000000000000162
radiator_only,burst_heat,471856646,True,True,False,3099.949280537322,0.9716666666666667,12.33384021021577,4.563187479372618,1.108462811745755,0.86,0.84,10.890288404920687,1.0000000000000162
radiator_only,burst_heat,2057043602,True,True,False,3122.088670248659,0.9733333333333334,12.489134436160631,4.991073038977793,1.2096215069291294,0.86,0.84,10.83105970126114,1.0000000000000162
radiator_only,burst_heat,437718830,True,True,False,3636.36756799166,0.9741666666666666,13.271164123508155,5.238182917800411,1.1981815751179496,0.86,0.84,11.625116632591604,1.0000000000000162
radiator_only,burst_heat,1880037367,True,True,False,3319.0473867260025,0.9733333333333334,12.753647291215387,4.978010028011558,1.2086354972073128,0.86,0.84,11.14284934050101,1.0000000000000162
radiator_only,burst_heat,2107054052,True,True,False,3164.9301366452873,0.9733333333333334,12.541478671438357,5.2041777152673925,1.1614453344845432,0.86,0.84,10.870421882563358,1.0000000000000162
radiator_only,burst_heat,1712250080,True,True,False,3594.151636029107,0.9741666666666666,13.174343504948176,5.046339902932074,1.1628741024682874,0.86,0.84,11.606477272149714,1.0000000000000162
radiator_only,burst_heat,95670142,True,True,False,3151.4959039614805,0.9725,12.45463340900265,4.8369634520786375,1.1720181451840164,0.86,0.84,10.895845527996643,1.0000000000000162
radiator_only,burst_heat,256137498,True,True,False,2500.2668891319595,0.97,11.318363174404734,4.478365825534649,1.1649145261933458,0.86,0.84,9.78306672621362,1.0000000000000162
radiator_only,burst_heat,462392950,True,True,False,3005.5581777649872,0.9733333333333334,12.347846434425342,4.983245197158774,1.1917200994652422,0.86,0.84,10.671208481109247,1.0000000000000162
radiator_only,burst_heat,2026957397,True,True,False,2934.151952343709,0.9716666666666667,12.05022412569579,4.932721405421455,1.1714072154772568,0.86,0.84,10.46358076940249,1.0000000000000162
radiator_only,burst_heat,67429340,True,True,False,2540.3573362952247,0.97,11.42115847859815,4.3016718595755865,1.1284031389477016,0.86,0.84,9.945459200138716,1.0000000000000162
radiator_only,burst_heat,1403095444,True,True,False,3005.5073602609523,0.9716666666666667,12.148999071026635,4.790390483330635,1.1411975867004667,0.86,0.84,10.634414445936743,1.0000000000000162
radiator_only,burst_heat,1373391494,True,True,False,3233.2256719573675,0.9733333333333334,12.649047660429918,5.177467588945821,1.2565831029943213,0.86,0.84,10.9356139651187,1.0000000000000162
radiator_only,burst_heat,726894014,True,True,False,3637.1421285971387,0.975,13.349641725931834,5.514240006876438,1.2742933566004282,0.86,0.84,11.553822052995319,1.0000000000000162
radiator_only,burst_heat,1402672799,True,True,False,2542.551542588684,0.97,11.350001741972482,4.498763177234482,1.1632182438167298,0.86,0.84,9.835655237245808,1.0000000000000162
radiator_only,burst_heat,45941346,True,True,False,2903.329794447157,0.9725,12.16788548645566,4.570315373722195,1.158682231834122,0.86,0.84,10.607507548605346,1.0000000000000162
radiator_only,burst_heat,742001774,True,True,False,2350.0435364180235,0.9691666666666666,11.085974832685118,4.210540194145165,1.1895042454612657,0.86,0.84,9.565508173399328,1.0000000000000162
radiator_only,burst_heat,1697165847,True,True,False,2818.6090431979524,0.9716666666666667,11.877897500396152,4.872486724613269,1.176162744508219,0.86,0.84,10.277644047678784,1.0000000000000162
radiator_only,burst_heat,78070746,True,True,False,3010.2969966079713,0.9725,12.267994568404621,5.061670761187306,1.1964434040019467,0.86,0.84,10.602025490419525,1.0000000000000162
radiator_only,burst_heat,1330970711,True,True,False,2334.674280350257,0.9691666666666666,10.982620748772147,4.310071314660606,1.1167841212199738,0.86,0.84,9.50987948183038,1.0000000000000162
radiator_only,burst_heat,934177815,True,True,False,3662.939536432556,0.9741666666666666,13.289088032823384,5.064154747052827,1.197226897744979,0.86,0.84,11.698904628710629,1.0000000000000162
radiator_only,burst_heat,1924225309,True,True,False,2526.941360283897,0.97,11.429602078844495,4.283035749609649,1.1834199700772354,0.86,0.84,9.909737305799002,1.0000000000000162
radiator_only,burst_heat,367925438,True,True,False,3303.604648676204,0.9725,12.649053654719905,4.9100941510865574,1.1796179568938456,0.86,0.84,11.109394567138914,1.0000000000000162
radiator_only,burst_heat,2036234693,True,True,False,3936.6268679677746,0.9758333333333333,13.79373098379447,5.218029729193337,1.2100613247961334,0.86,0.84,12.142335425832945,1.0000000000000162
radiator_only,burst_heat,916383317,True,True,False,2238.756666964104,0.9691666666666666,10.828088779106132,4.427896255773802,1.1325736215696802,0.86,0.84,9.292545001635252,1.0000000000000162
radiator_only,burst_heat,1322568770,True,True,False,4540.552130747116,0.9775,14.659914991137118,5.5404174893681715,1.1874555951458279,0.86,0.84,12.991716990190744,1.0000000000000162
radiator_only,burst_heat,800603920,True,True,False,2503.4174039148297,0.97,11.322666633557022,4.3499662382639235,1.1391374073511162,0.86,0.84,9.836023102378846,1.0000000000000162
load_throttle,burst_heat,1595064516,True,True,True,940.2965323267179,0.965,7.496869881390617,3.2877345584368105,1.185683643632313,0.86,0.84,6.121407327410539,0.5623984305000476
load_throttle,burst_heat,474779291,True,True,True,1171.8806940410036,0.9683333333333334,8.18458334838291,3.59243883202179,1.191951427910215,0.86,0.84,6.758593237869892,0.561236344986294
load_throttle,burst_heat,1504378054,True,True,True,1384.9395870717874,0.9716666666666667,8.812404686314549,3.6528309634040332,1.2134543157333995,0.86,0.84,7.35820469192659,0.5603245798179671
load_throttle,burst_heat,1807410165,True,True,True,1492.1096136986584,0.9708333333333333,8.992809020351308,3.723592842379165,1.2436603969625801,0.86,0.84,7.564561247608941,0.5604540181223885
load_throttle,burst_heat,1200135565,True,True,True,1465.5249378530877,0.9716666666666667,8.980311308658223,3.99646609336534,1.2358072997084646,0.86,0.84,7.451779951977862,0.560094777603721
load_throttle,burst_heat,1487379492,True,True,True,1406.7841830168688,0.9716666666666667,8.907139067722438,3.599926728804535,1.2386705607622552,0.86,0.84,7.436190098330224,0.5601402794114619
load_throttle,burst_heat,1034869654,True,True,True,1882.3198874695456,0.975,9.977004913883077,4.155521239839777,1.3052703184475702,0.86,0.84,8.406213420424415,0.5591612841231932
load_throttle,burst_heat,1010702855,True,True,True,1088.7398074627517,0.9666666666666667,7.915659919638082,3.334529316142092,1.1650592418516788,0.86,0.84,6.5775510253780345,0.5618800145891545
load_throttle,burst_heat,999774969,True,True,True,1339.452740350936,0.9716666666666667,8.688230322157123,3.88849076486246,1.2555205404420688,0.86,0.84,7.144466888001497,0.5603562018190303
load_throttle,burst_heat,858317673,True,True,True,1280.632265099664,0.9708333333333333,8.539947467781971,3.8075854551016093,1.2338833753742846,0.86,0.84,7.018765221455203,0.560502861398614
load_throttle,burst_heat,1882566281,True,True,True,1527.295229084119,0.9725,9.118055627192755,3.9018354748165516,1.2189385013587863,0.86,0.84,7.639481802616793,0.5600554142327075
load_throttle,burst_heat,234161372,True,True,True,1145.8510455140724,0.97,8.202426166369905,3.6008740799853696,1.2296381494192152,0.86,0.84,6.705014907481224,0.560875889698236
load_throttle,burst_heat,2065354022,True,True,True,1457.4902514816752,0.9716666666666667,8.932618902532028,3.8521834106606083,1.2552895667957964,0.86,0.84,7.445973674057077,0.5603681364442371
load_throttle,burst_heat,1295015427,True,True,True,1150.02666543138,0.9683333333333334,8.159008534592349,3.507797008977554,1.238880318039718,0.86,0.84,6.705925677899375,0.5612509813750888
load_throttle,burst_heat,646537542,True,True,True,1364.200191884942,0.97,8.692280667632785,3.6992901476429956,1.2514422971567412,0.86,0.84,7.23676259103517,0.5607175476725068
load_throttle,burst_heat,1082658065,True,True,True,1285.012979009202,0.97,8.513716382864652,3.5697057557491854,1.2240972800691687,0.86,0.84,7.079216545477982,0.5608410409480339
load_throttle,burst_heat,1224060984,True,True,True,1048.51271784458,0.9658333333333333,7.79349617677074,3.235561401796217,1.2049916798125435,0.86,0.84,6.454254502085875,0.5622116553826412
load_throttle,burst_heat,1944291033,True,True,True,1284.9649722328866,0.9708333333333333,8.558529614543053,3.4292242412866107,1.153961759110534,0.86,0.84,7.179796285282627,0.5606123649663154
load_throttle,burst_heat,1795206627,True,True,True,1850.8823515806678,0.9741666666666666,9.89619637266212,4.079761103102151,1.284001564053702,0.86,0.84,8.359359853515729,0.5592727526201895
load_throttle,burst_heat,2080718205,True,True,True,1628.7182410303033,0.9741666666666666,9.443041633072331,4.072668301779368,1.2743919669832564,0.86,0.84,7.860233565993171,0.5594669992281857
load_throttle,burst_heat,220566992,True,True,True,1246.3446085938406,0.97,8.435187198639051,3.6761436232454803,1.2629585125109724,0.86,0.84,6.932502905259233,0.5608056711590016
load_throttle,burst_heat,1738592648,True,True,True,1507.3062877371326,0.9725,9.117947938602146,3.971654291991317,1.2779974325826118,0.86,0.84,7.559835264016798,0.5599137336728149
load_throttle,burst_heat,2126266147,True,True,True,2057.5257400028067,0.975,10.280675429780091,4.28107265879781,1.2549513465302577,0.86,0.84,8.767554861508868,0.559029666040388
load_throttle,burst_heat,1861216049,True,True,True,1445.8144788138552,0.9716666666666667,8.904119625159458,3.8893905496359698,1.2637980423368058,0.86,0.84,7.401678516434644,0.5603648978381429
load_throttle,burst_heat,623955882,True,True,True,1333.4337609968204,0.9708333333333333,8.666691435027712,3.67431481599609,1.20965824573612,0.86,0.84,7.208184824251148,0.5604924822525552
load_throttle,burst_heat,1064700329,True,True,True,1668.5526465714777,0.9733333333333334,9.475569283047985,4.018782693121155,1.2412836112452057,0.86,0.84,7.961234366233217,0.5596229870537227
load_throttle,burst_heat,1570973477,True,True,True,1513.0920098220754,0.9708333333333333,9.009847077235188,3.8130540891086904,1.1804554649453698,0.86,0.84,7.618421571249942,0.5604368209820146
load_throttle,burst_heat,802691174,True,True,True,1366.3689148180283,0.9716666666666667,8.774233255418668,3.723197735505464,1.261008007885805,0.86,0.84,7.266624337711681,0.5603340112132181
load_throttle,burst_heat,678015913,True,True,True,1263.1090747471676,0.9683333333333334,8.396959175000823,3.457615502927259,1.2315637565544044,0.86,0.84,7.017408031625241,0.561299250182707
