rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
24.0,12.0,1.0,no_control,combined_moderate,64,1.0,0.0,34.99902419300478,32.92011948397271,54.702851501274786,59.067936816150265,0.9634505208333334,1.0000000000000162,3.2132146095524305,0.72,0.72
24.0,12.0,1.0,no_control,eclipse_transition,64,1.0,0.0,10.226194985365058,9.416682168809043,18.44459604225454,19.83573249863552,0.9559505208333332,1.0000000000000162,1.878084556338134,0.86,0.84
24.0,12.0,1.0,no_control,nominal,64,1.0,0.0,11.144166548535893,10.70687651031679,17.702346174543045,18.46399512979815,0.9579166666666667,1.0000000000000162,1.8855246164159019,0.86,0.84
24.0,12.0,1.0,no_control,power_shortage,64,1.0,0.0,12.823279628656248,12.397426861787455,19.687351693690854,20.89838632851835,0.9605989583333334,1.0000000000000162,1.9089537450284846,0.86,0.84
24.0,12.0,1.0,no_control,radiator_degradation,64,1.0,0.0,13.883909895683882,13.459285637522562,21.597540276214993,23.50633442081999,0.9578645833333334,1.0000000000000162,1.9492172080879182,0.86,0.84
24.0,12.0,1.0,no_control,solar_heating,64,1.0,0.0,11.22654557411261,10.174652931754816,19.230946661692904,21.27065412816969,0.957421875,1.0000000000000162,1.8985525382346242,0.86,0.84
24.0,12.0,1.0,no_control,storage_saturation,64,1.0,0.0,22.31159098018017,21.46072047308544,35.0593120940971,37.74106499577084,0.9556119791666667,1.0000000000000162,3.0336040229599983,0.46,0.84
24.0,12.0,1.0,pump_radiator,burst_heat,64,1.0,0.0,0.7294911622965141,0.6755382123022327,1.3583027732161226,1.4609502300004373,0.2916015625,1.0000000000000162,1.4954806905751672,0.86,0.84
24.0,12.0,1.0,pump_radiator,combined_harsh,64,1.0,0.0,2.8394462318848737,2.662423227222108,4.9508146502204795,5.301138391120039,0.9014973958333334,1.0000000000000162,1.7526939010097298,0.62,0.5241067263957505
24.0,12.0,1.0,pump_radiator,combined_moderate,64,1.0,0.0,0.6275698419915803,0.5814124151994251,1.106402130749789,1.1842603635738866,0.5118359375,1.0000000000000162,1.4146623173256923,0.72,0.72
24.0,12.0,1.0,pump_radiator,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000162,0.9614926681607983,0.86,0.84
24.0,12.0,1.0,pump_radiator,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000162,0.9565138793307587,0.86,0.84
24.0,12.0,1.0,pump_radiator,power_shortage,64,0.015625,0.0,2.6681598931681e-06,0.0,2.6681598931681e-06,2.6681598931681e-06,0.013385416666666667,1.0000000000000162,0.979637951684503,0.86,0.7761921842721472
24.0,12.0,1.0,pump_radiator,radiator_degradation,64,0.28125,0.0,0.00973678664412583,0.0,0.07207938847431837,0.09934249283859403,0.2503515625,1.0000000000000162,1.044923895916318,0.86,0.84
24.0,12.0,1.0,pump_radiator,solar_heating,64,0.03125,0.0,2.085174422435901e-05,0.0,2.085174422435901e-05,2.085174422435901e-05,0.021653645833333332,1.0000000000000162,0.9813362148680489,0.86,0.84
24.0,12.0,1.0,pump_radiator,storage_saturation,64,1.0,0.0,0.338396768278738,0.30103044829356856,0.7756905826753495,0.8651530324027072,0.19779947916666668,1.0000000000000162,1.381462887965404,0.46,0.84
24.0,12.0,2.0,a10_hybrid,burst_heat,64,0.65625,0.0,0.0054956003624085205,0.00024301374534987886,0.03407899288503935,0.03982618701460972,0.08029947916666666,0.8781840817991713,1.1129587376031125,0.337236948170869,0.84
24.0,12.0,2.0,a10_hybrid,combined_harsh,64,1.0,0.921875,0.16725173362168652,0.1528741365810756,0.31857199314502244,0.336894736749275,0.23811197916666668,0.777844149287597,1.2658406240213358,0.22174115325606403,0.607849001859159
24.0,12.0,2.0,a10_hybrid,combined_moderate,64,0.6875,0.0,0.006244698199092541,0.000959021666220652,0.0312602900878303,0.04155662322794256,0.09231770833333333,0.84494422130038,1.0888980971939344,0.2686964516915953,0.72
24.0,12.0,2.0,a10_hybrid,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083118765634997,0.8980188184203137,0.42431438162779217,0.84
24.0,12.0,2.0,a10_hybrid,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9050641714153131,0.9012764769235055,0.4131051494622253,0.84
24.0,12.0,2.0,a10_hybrid,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010880197419986,0.9017066192831089,0.40844575719368637,0.84
24.0,12.0,2.0,a10_hybrid,radiator_degradation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879848650533509,0.9211476443643176,0.34193628117102604,0.84
24.0,12.0,2.0,a10_hybrid,solar_heating,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986172630847675,0.9056245258547276,0.392867527921762,0.84
24.0,12.0,2.0,a10_hybrid,storage_saturation,64,0.203125,0.0,0.00021467863877323336,0.0,0.0018852480556178202,0.0026442772983892616,0.023815104166666667,0.8566775594924819,1.025022045577735,0.24831792236466588,0.84
