condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
sensor_delay_0p5,frontier,a10_full,32,1.0,0.8125,0.0,0.0028974624639599646,0.00034927619021189315,0.019601951146434857,0.028049257804710147,0.07234375,0.9091215333292746,1.0815374472364065,0.906243497108344,0.7030570096403632,0.21667000021861324,0.72,0.8125,0.03125,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,frontier,a10_predictive,32,1.0,0.34375,0.0,0.003872338178267261,0.0,0.02837974169480295,0.0459104568502305,0.05130208333333334,0.9091125650421111,1.0798670530837715,0.9218705653618754,0.7130378154667392,0.22434104382587622,0.72,0.34375,0.0625,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,frontier,a10_robust_v3,32,1.0,0.3125,0.0,0.001376439601954735,0.0,0.010722224093044548,0.019471543265567402,0.031588541666666664,0.8886999215368806,1.0408539689172618,0.882821684740265,0.6895203723999405,0.2304689749619915,0.72,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,frontier,pump_radiator,32,1.0,1.0,0.0,0.7650101894848544,0.6817489028863033,1.6477222122335653,2.017705165654504,0.5837760416666666,1.0000000000000162,1.4696073540420995,1.2739501902380728,0.7180617026050995,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,harsh,a10_full,32,1.0,1.0,0.0,0.1384254829312411,0.1258059871174425,0.2791174792428224,0.3255983585191095,0.23697916666666666,0.8480881877809101,1.277584569754853,1.0561452179183763,0.804363114044586,0.17940589703914986,0.5421800061964669,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,harsh,a10_predictive,32,1.0,1.0,0.0,0.09554519119771566,0.07639289962538373,0.24306755280312775,0.27752835791549285,0.20294270833333333,0.8491164484549647,1.2424212587319203,1.048347218123869,0.7969779974841982,0.18535734580701824,0.5551469752375379,1.0,0.9375,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,harsh,a10_robust_v3,32,1.0,1.0,0.0,0.06298868192796286,0.07165765817897701,0.1204300773909278,0.12808854665636954,0.167578125,0.8291428541589079,1.1829889406456058,1.0052366115741551,0.7761098679443855,0.18684610284533368,0.5339886961603609,1.0,0.84375,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,harsh,pump_radiator,32,1.0,1.0,0.0,2.988889153267629,2.871642242035235,4.551054902455655,4.7992073720904695,0.9409375,1.0000000000000162,1.7323322410037831,1.495081258324597,0.8154356641792907,0.62,0.5396549292917597,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,manageable,a10_full,224,1.0,0.32142857142857145,0.0,0.004265216607883719,0.0,0.03297998238479234,0.03694263896528716,0.01893973214285714,0.9440795062206826,1.2998546381866736,0.9432381876193925,0.6797693094121381,0.22810101320216558,0.84,0.32142857142857145,0.10267857142857142,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,manageable,a10_predictive,224,1.0,0.06696428571428571,0.0,0.00023813841121453659,0.0,0.00023813841121453659,0.004444441342799732,0.008080357142857143,0.9499057445916483,1.004713977748922,0.8465926825532999,0.6474958078053424,0.2343473815461281,0.84,0.06696428571428571,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,manageable,a10_robust_v3,224,1.0,0.026785714285714284,0.0,9.30846494157402e-05,0.0,9.30846494157402e-05,9.30846494157402e-05,0.0032217261904761907,0.9293067389801555,0.9810248796132537,0.8203441543272144,0.6328126096600857,0.23671185715424098,0.84,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,manageable,pump_radiator,224,1.0,0.7321428571428571,0.0,0.15192472335929286,3.1884578630664055e-05,0.9027094919052467,1.1036387993521208,0.09813244047619048,1.0000000000000162,1.4032407073377344,1.2076642415755037,0.6637629479942969,0.46,0.84,0.7321428571428571,0.3080357142857143,0.0,0.0,0.0,0.0,0.0
