condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
actuator_0p8,manageable,a10_no_load,224,1.0,0.26785714285714285,0.0,0.00954090210527808,0.0,0.08028299365803825,0.1120721606370396,0.03912202380952381,1.0000000000000162,1.1589560387209246,0.9448757602384876,0.6772523104156506,0.22962232007951364,0.84,0.26785714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,a10_no_store,224,1.0,0.26339285714285715,0.0,0.008036016046121135,0.0,0.06836993134744139,0.09615243557979897,0.03847842261904761,0.934555728825135,1.1475395888211617,0.9378155365257862,0.6784243545151999,0.46,0.84,0.26339285714285715,0.08482142857142858,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,a10_no_valve,224,1.0,0.2857142857142857,0.004464285714285714,0.08891010207454604,0.0,0.5682306210740515,0.7442453482088024,0.05395089285714285,0.9119367858314409,1.3368497244255126,1.152681419829814,0.6334093989696009,0.20252981163952785,0.84,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.004464285714285714
actuator_0p8,manageable,a10_v1,224,1.0,0.20535714285714285,0.0625,0.002350228332174111,0.0,0.022352395043957772,0.035034318884365055,0.0236235119047619,0.8699486649119497,1.089937614922484,0.8896860623614055,0.6517967260876365,0.2167137879754486,0.84,0.20089285714285715,0.017857142857142856,0.0,0.0,0.0,0.0,0.0625
actuator_0p8,manageable,no_control,224,1.0,1.0,0.0,16.537682449024366,13.183577906076277,38.46652261419799,42.47799678796794,0.9576934523809523,1.0000000000000162,3.1964602339053116,1.5300549578097435,0.7486619603274626,0.46,0.84,1.0,0.9375,0.0,0.0,0.0,0.7857142857142857,0.0
actuator_0p8,manageable,pump_radiator,224,1.0,0.42857142857142855,0.0,0.23719791041532248,0.0,1.29729793459933,1.5947227218880584,0.21202752976190475,1.0000000000000162,1.5169389431611626,1.2662726308575591,0.6746830380376113,0.46,0.84,0.42857142857142855,0.36607142857142855,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_full,160,1.0,0.45,0.0,0.005269941576060874,0.0,0.03618261757330726,0.04855493130265581,0.058604166666666666,0.9143552240683237,1.1078731885824749,0.9352666932075833,0.7393021388320513,0.23109911557605015,0.7043360081357838,0.45,0.09375,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_no_load,160,1.0,0.68125,0.0,0.0233665860416404,0.005919611306016542,0.11480341683992856,0.14384576967618612,0.10369270833333333,1.0000000000000162,1.1754634921962015,0.9826556472906535,0.7683124906233095,0.2103899545876929,0.68257378587905,0.68125,0.3375,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_no_store,160,1.0,0.71875,0.0,0.018359183803775176,0.008152541278946622,0.08531511359087462,0.1089812789061615,0.11241145833333333,0.9135984398989011,1.1520944117883527,0.9704850844436339,0.7643648884521342,0.72,0.6676839934099756,0.71875,0.39375,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_no_valve,160,1.0,0.9125,0.0,0.18115317824187502,0.1389953529561998,0.5714211529104849,0.6820913688073067,0.19663541666666667,0.866432266999038,1.3302367670249313,1.1604750650629265,0.7346634995267166,0.19213990061641462,0.650240569200719,0.9125,0.8625,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_v1,160,1.0,0.60625,0.35625,0.006394917167740705,2.2175617638633482e-05,0.041269873316684594,0.0564204595636504,0.07294791666666667,0.8152343908344651,1.1075694172054482,0.9339219579704129,0.7423018915318131,0.2021736247090661,0.72,0.55625,0.1,0.0,0.0,0.0,0.0,0.35625
actuator_0p8,out_of_sample,no_control,160,1.0,1.0,0.0,25.41023210512766,24.641054859801155,42.076463764296385,44.53719538684424,0.9608437500000001,1.0000000000000162,3.0680456190130196,1.548780963763892,0.8534423131436665,0.72,0.72,1.0,1.0,0.04375,0.0,0.0,1.0,0.0
actuator_0p8,out_of_sample,pump_radiator,160,1.0,1.0,0.0,0.6368350054379144,0.5233227581704902,1.714349068024102,1.9542710039394118,0.5896458333333333,1.0000000000000162,1.5129179796300234,1.2710221797871541,0.7623478126783408,0.72,0.661460104756404,1.0,0.99375,0.0,0.0,0.0,0.0,0.0
