rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
1.0,1.0,1.0,load_throttle,combined_harsh,8,1.0,1.0,1982.1271234294666,2035.8091501921797,2615.300885990507,2615.300885990507,0.9752083333333335,0.55899678238186,11.48125131448215,0.62,0.65
1.0,1.0,1.0,load_throttle,combined_moderate,8,1.0,1.0,1367.056892371063,1361.8594559865505,1664.5207186567877,1664.5207186567877,0.9736458333333333,0.5595346679646727,9.599887108051549,0.72,0.72
1.0,1.0,1.0,load_throttle,eclipse_transition,8,1.0,1.0,720.1758431856538,669.5474762667293,986.0573355471511,986.0573355471511,0.9704166666666667,0.5606180495459443,7.96760838455458,0.86,0.84
1.0,1.0,1.0,load_throttle,nominal,8,1.0,1.0,626.6178568622493,614.515126746673,848.4726707885858,848.4726707885858,0.96875,0.5612528850973532,7.421302845440798,0.86,0.84
1.0,1.0,1.0,load_throttle,power_shortage,8,1.0,1.0,884.2113822990525,803.6604287726932,1373.7395337016108,1373.7395337016108,0.973125,0.5597222723828028,9.014803309382879,0.86,0.84
1.0,1.0,1.0,load_throttle,radiator_degradation,8,1.0,1.0,759.6157103858934,737.7156649200979,972.3242440127655,972.3242440127655,0.9711458333333333,0.5604092821946607,8.053134965003345,0.86,0.84
1.0,1.0,1.0,load_throttle,solar_heating,8,1.0,1.0,884.2370428913894,880.5398870404865,1191.3991746276538,1191.3991746276538,0.9725,0.5599550989371267,8.62187111437286,0.86,0.84
1.0,1.0,1.0,load_throttle,storage_saturation,8,1.0,1.0,1168.9032271362667,1140.7175668422171,1656.6246297003986,1656.6246297003986,0.9713541666666667,0.5603330192659142,9.095906884157131,0.46,0.84
1.0,1.0,1.0,no_control,burst_heat,8,1.0,0.0,3925.171011195109,3988.963544606115,4910.0792780712,4910.0792780712,0.9730208333333333,1.0000000000000162,15.01465341786075,0.86,0.84
1.0,1.0,1.0,no_control,combined_harsh,8,1.0,0.0,6478.615907446835,6422.15828981519,7455.249916174909,7455.249916174909,0.9785416666666666,1.0000000000000162,18.816205341431793,0.62,0.65
1.0,1.0,1.0,no_control,combined_moderate,8,1.0,0.0,3876.0872362259806,3854.449936309111,4793.910346004552,4793.910346004552,0.9757291666666666,1.0000000000000162,15.705279001840553,0.72,0.72
