rad_scale,transport_scale,storage_scale,mode,manageable_failure,manageable_throughput_failure,manageable_CVaR95,manageable_unsafe,manageable_Y,manageable_Tc95,frontier_failure,frontier_CVaR95,frontier_unsafe,frontier_Y,frontier_Tc95,harsh_failure,harsh_CVaR95,harsh_unsafe,harsh_Y,harsh_Tc95
2.0,6.0,4.0,no_control,1.0,0.0,227.42799250701592,0.9682440476190475,1.0000000000000162,4.293593055168858,1.0,358.92823728856195,0.971875,1.0000000000000162,5.678720031037056,1.0,461.79045800612124,0.973125,1.0000000000000162,6.5210830466456535
2.0,6.0,4.0,pump_radiator,1.0,0.0,25.676293770537693,0.9404761904761905,1.0000000000000162,2.01798878156449,1.0,48.614267377067954,0.95,1.0000000000000162,2.721559809036918,1.0,80.55848736068761,0.9520833333333334,1.0000000000000162,3.165013455195193
2.0,8.0,1.0,a10_hybrid,1.0,1.0,3.626710580191284,0.9108035714285715,0.7786629314100649,1.4081602822350168,1.0,10.336090153602683,0.9291666666666667,0.7617885405528388,1.8456152909456294,1.0,17.268445973505475,0.9325,0.7324866218961138,2.00755760385124
2.0,8.0,1.0,a10_hybrid_v2,1.0,0.0,3.772558629919245,0.9152083333333333,0.8727170638648608,1.4134006598174909,1.0,9.768845353858168,0.9277083333333334,0.8721007569484274,1.7624628665844666,1.0,20.561915807442336,0.9422916666666666,0.8539579933907625,2.101374378621463
2.0,8.0,1.0,no_control,1.0,0.0,112.56397292928065,0.9645535714285715,1.0000000000000162,3.4204518450560815,1.0,209.167299655708,0.9689583333333333,1.0000000000000162,4.793001056080786,1.0,294.79602122381476,0.9716666666666667,1.0000000000000162,5.568860931257958
2.0,8.0,1.0,pump_radiator,1.0,0.0,17.01785573000307,0.9380952380952381,1.0000000000000162,1.8159240042285956,1.0,26.447188996882318,0.940625,1.0000000000000162,2.2371543686940023,1.0,61.58207940094584,0.9554166666666667,1.0000000000000162,2.916370561082524
2.0,8.0,2.0,a10_hybrid,1.0,1.0,2.2335438010055677,0.8815773809523809,0.7210395761590361,1.3381075380973182,1.0,6.166156412128278,0.9185416666666666,0.6891605950963811,1.6659685018536678,1.0,14.770942134331026,0.9354166666666668,0.6515452196785505,1.8931940286118039
2.0,8.0,2.0,a10_hybrid_v2,1.0,0.0,2.565242259358377,0.9012797619047619,0.8486331505616597,1.3495303899510696,1.0,9.397449166879438,0.925,0.8268464648330052,1.7803207407354942,1.0,15.245383774609087,0.9372916666666666,0.8036303866635148,1.9375061966408675
2.0,8.0,2.0,no_control,1.0,0.0,126.73936770011574,0.9644345238095238,1.0000000000000162,3.518617405967851,1.0,222.75509691324717,0.9685416666666667,1.0000000000000162,4.851068748937623,1.0,384.35072148683327,0.9745833333333334,1.0000000000000162,6.0554804388528485
2.0,8.0,2.0,pump_radiator,1.0,0.0,15.201741411367085,0.9353571428571429,1.0000000000000162,1.774377240069883,1.0,33.57523246372657,0.9464583333333334,1.0000000000000162,2.403853915404697,1.0,56.240004387676,0.9522916666666666,1.0000000000000162,2.7823201424587003
2.0,8.0,4.0,a10_hybrid,1.0,1.0,1.2593114306182263,0.7646726190476191,0.6517700461904065,1.2489649326700634,1.0,4.845702483992447,0.8704166666666666,0.6278572708815686,1.5534968238496845,1.0,9.935232970891008,0.9172916666666667,0.5978484733463393,1.7600939357272358
2.0,8.0,4.0,a10_hybrid_v2,1.0,0.42857142857142855,1.739828232728995,0.8327380952380953,0.7976070593462007,1.2972014247337909,1.0,7.766502341876328,0.9064583333333334,0.7781625837699628,1.691512641445429,1.0,17.577010552136507,0.9339583333333332,0.75502625356506,1.9606824011644595
2.0,8.0,4.0,no_control,1.0,0.0,120.84772411603038,0.965297619047619,1.0000000000000162,3.485747984366346,1.0,288.7170457978151,0.9714583333333333,1.0000000000000162,5.2516373920979955,1.0,347.59277118817755,0.973125,1.0000000000000162,5.859737389886853
2.0,8.0,4.0,pump_radiator,1.0,0.0,14.896676039290982,0.9339583333333332,1.0000000000000162,1.762358466250305,1.0,30.654975744279966,0.9450000000000001,1.0000000000000162,2.3369488959757736,1.0,62.1155888327442,0.9508333333333334,1.0000000000000162,2.869964158033782
2.0,12.0,1.0,a10_hybrid,1.0,0.9642857142857143,1.8998439856007374,0.8435416666666666,0.7840122135226368,1.2703436775767893,1.0,7.503563424432224,0.9235416666666667,0.7710419496018257,1.6393674698894718,1.0,12.45814095967618,0.938125,0.7366313141826596,1.8309055289834653
2.0,12.0,1.0,a10_hybrid_v2,1.0,0.0,1.900596166962954,0.9045535714285714,0.874397652304937,1.2651503866220308,1.0,5.746991609450362,0.9256250000000001,0.8749015164508233,1.5498848245855643,1.0,18.659468442963075,0.9414583333333333,0.8568647255720176,1.9363714707520847
2.0,12.0,1.0,no_control,1.0,0.0,57.42066495097719,0.9573214285714285,1.0000000000000162,2.7357238816151894,1.0,84.00019787922874,0.9604166666666667,1.0000000000000162,3.5215280832361175,1.0,193.38278467767302,0.9672916666666667,1.0000000000000162,4.627600549393949
2.0,12.0,1.0,pump_radiator,1.0,0.0,7.724909063562487,0.9283333333333333,1.0000000000000162,1.5309834589019833,1.0,18.8758086460581,0.94125,1.0000000000000162,2.022613899794505,1.0,30.58882501917269,0.9429166666666667,1.0000000000000162,2.2688647342870394
2.0,12.0,2.0,a10_hybrid,1.0,1.0,1.2046370534172886,0.8320833333333333,0.7297003563130475,1.227955181215903,1.0,4.399756686140611,0.915,0.6982799496344693,1.499525638211935,1.0,16.064232123774776,0.9314583333333334,0.6603398975362609,1.820553845754864
2.0,12.0,2.0,a10_hybrid_v2,1.0,0.0,1.6402895585313997,0.863095238095238,0.8538347587541022,1.2503653488020847,1.0,6.470375995124452,0.9254166666666666,0.8308541908343569,1.604216164270986,1.0,11.03324656200216,0.93375,0.809827110019361,1.7419283702168924
2.0,12.0,2.0,no_control,1.0,0.0,60.09925025816824,0.9585416666666667,1.0000000000000162,2.7840356461125886,1.0,77.26753295097869,0.9608333333333332,1.0000000000000162,3.413076281430031,1.0,156.05272672706496,0.9675,1.0000000000000162,4.3658552375041015
2.0,12.0,2.0,pump_radiator,1.0,0.0,8.345400356660974,0.9291369047619046,1.0000000000000162,1.554949790348576,1.0,15.411873056273707,0.9343750000000001,1.0000000000000162,1.9177274852293495,1.0,38.30374478194986,0.9422916666666667,1.0000000000000162,2.384780381318338
2.0,12.0,4.0,a10_hybrid,1.0,1.0,0.6620844130637785,0.5931845238095238,0.6655191011016895,1.1633511116224933,1.0,2.890676916752873,0.8802083333333334,0.6301076411607814,1.4066899559416812,1.0,8.701301974437762,0.9225,0.5994480889388317,1.652510154746188
2.0,12.0,4.0,a10_hybrid_v2,1.0,0.2857142857142857,1.5265001553691364,0.7973214285714285,0.8008180717892193,1.2349447913578462,1.0,3.661885371211731,0.8966666666666666,0.7843739144364374,1.4780743357462176,1.0,12.628003846908733,0.931875,0.7592671372963116,1.7716530470256822
2.0,12.0,4.0,no_control,1.0,0.0,58.7372270140599,0.9581845238095238,1.0000000000000162,2.753503552804614,1.0,96.09151240177954,0.9641666666666666,1.0000000000000162,3.6698428233422415,1.0,137.86541028877804,0.9660416666666667,1.0000000000000162,4.145504256683272
2.0,12.0,4.0,pump_radiator,1.0,0.0,8.072145036951516,0.9267559523809524,1.0000000000000162,1.5313966402426924,1.0,19.39106972293936,0.9360416666666667,1.0000000000000162,2.028235912607171,1.0,38.530497773366065,0.9449999999999998,1.0000000000000162,2.4043297181236327
4.0,2.0,1.0,a10_hybrid,1.0,1.0,42.38786519349657,0.9555654761904763,0.7022547116116009,2.5905351125977916,1.0,105.41933113702532,0.9627083333333333,0.6798343588977096,3.6703471859110075,1.0,197.55381464423058,0.9675,0.6396509235099049,4.748225446554584
4.0,2.0,1.0,a10_hybrid_v2,1.0,0.0,30.50000775765027,0.9519642857142857,0.844721992208174,2.319544741464319,1.0,59.020749921518444,0.9610416666666667,0.8262010641939712,3.1470717328076265,1.0,92.12849912113525,0.964375,0.8031257819524839,3.703203719690926
4.0,2.0,1.0,no_control,1.0,0.0,1234.3072224196355,0.9713690476190476,1.0000000000000162,8.236868472781348,1.0,1881.247626984924,0.9743750000000001,1.0000000000000162,9.867801048707252,1.0,3269.8660536716798,0.9770833333333333,1.0000000000000162,12.780043261179912
4.0,2.0,1.0,pump_radiator,1.0,0.0,134.08163875928295,0.9602083333333332,1.0000000000000162,3.3347282622675496,1.0,295.8107505949794,0.9708333333333333,1.0000000000000162,4.901850854028132,1.0,366.9105089946134,0.9704166666666667,1.0000000000000162,5.503792383430938
4.0,2.0,2.0,a10_hybrid,1.0,1.0,29.98443895896482,0.9531845238095238,0.6627496609180425,2.3923138646399797,1.0,51.55797324803297,0.9614583333333333,0.6141968059702266,3.1297747355030716,1.0,102.33924221867957,0.9675,0.5784121783405951,3.780210992180747
4.0,2.0,2.0,a10_hybrid_v2,1.0,0.25,26.487097946288294,0.9546428571428571,0.8119412671971139,2.2828004206063346,1.0,41.97893211583008,0.9587500000000001,0.7861849949147461,2.94704999062858,1.0,97.00461074895154,0.9662499999999999,0.7581782435357636,3.693323833433618
4.0,2.0,2.0,no_control,1.0,0.0,1276.4333771255567,0.9719940476190477,1.0000000000000162,8.37141467771475,1.0,1924.9345374669722,0.9735416666666666,1.0000000000000162,9.954061754445185,1.0,3062.9814217890316,0.9766666666666667,1.0000000000000162,12.487524579258812
4.0,2.0,2.0,pump_radiator,1.0,0.0,152.00448256989964,0.9625595238095238,1.0000000000000162,3.4744383373791834,1.0,254.54947684917022,0.9660416666666667,1.0000000000000162,4.64691961231514,1.0,447.78131880977065,0.971875,1.0000000000000162,5.8769108225072495
4.0,2.0,4.0,a10_hybrid,1.0,1.0,17.560350208932714,0.9436904761904762,0.6210441254306991,2.039078121618772,1.0,40.12740277815632,0.9554166666666667,0.577876419555444,2.8313331177263947,1.0,100.00607229465463,0.9697916666666666,0.53994049292456,3.69229841436899
4.0,2.0,4.0,a10_hybrid_v2,1.0,1.0,15.554506609556478,0.9470535714285714,0.7780121364012305,2.004233614302751,1.0,43.641021669305715,0.9597916666666666,0.755190463244843,2.8974077750050315,1.0,91.05840181870809,0.9681249999999999,0.7340422691429056,3.6387711698265024
4.0,2.0,4.0,no_control,1.0,0.0,1284.0404467827138,0.9725297619047618,1.0000000000000162,8.406232388833613,1.0,1915.2054516200092,0.9739583333333333,1.0000000000000162,9.960474796633171,1.0,3615.566234329676,0.9775,1.0000000000000162,13.376425806570593
4.0,2.0,4.0,pump_radiator,1.0,0.0,158.70901567605765,0.9616071428571428,1.0000000000000162,3.509672792359254,1.0,299.503453701273,0.97,1.0000000000000162,4.863166555568629,1.0,481.5331813807401,0.9733333333333334,1.0000000000000162,6.014632069998186
4.0,4.0,1.0,a10_hybrid,1.0,1.0,5.668034357442522,0.9286607142857143,0.7727417220067883,1.6392390646000383,1.0,18.819885726010817,0.94125,0.7551758557845116,2.4307993992161534,1.0,33.55253639723771,0.9497916666666667,0.7139965590084097,2.8562023851970277
4.0,4.0,1.0,a10_hybrid_v2,1.0,0.0,4.731499601705809,0.9286309523809523,0.870234819750564,1.573694086639876,1.0,11.886224538337666,0.94375,0.868420967048703,2.110411674650618,1.0,30.64804537045437,0.9550000000000001,0.8432600175743533,2.713204490532128
4.0,4.0,1.0,no_control,1.0,0.0,385.9868406083272,0.9700000000000001,1.0000000000000162,5.1602102871093765,1.0,764.8614319049227,0.9739583333333333,1.0000000000000162,7.246721003324108,1.0,970.7612558322203,0.9752083333333333,1.0000000000000162,8.35871640608588
4.0,4.0,1.0,pump_radiator,1.0,0.0,35.86134636255264,0.9512499999999999,1.0000000000000162,2.2717902570409008,1.0,56.43505684262648,0.9570833333333334,1.0000000000000162,2.954569148995237,1.0,86.06832958541186,0.9589583333333334,1.0000000000000162,3.4349479805476992
4.0,4.0,2.0,a10_hybrid,1.0,1.0,3.900256096885877,0.9176488095238096,0.7158394418959059,1.5625260617897083,1.0,7.569594138661114,0.9381250000000001,0.6864243695850181,1.9627221412160403,1.0,34.28215788259484,0.9554166666666666,0.6292877468036051,2.7174706041198826
4.0,4.0,2.0,a10_hybrid_v2,1.0,0.03571428571428571,4.8460855738109725,0.9241964285714285,0.8473511407572759,1.5796122363512755,1.0,10.896045898441281,0.9429166666666666,0.8226702350962249,2.1126070028470663,1.0,30.456471176341896,0.95375,0.7908479862128113,2.6608713633492926
4.0,4.0,2.0,no_control,1.0,0.0,448.9546985869877,0.9704761904761904,1.0000000000000162,5.417063546104505,1.0,597.6155735378438,0.9725000000000001,1.0000000000000162,6.696672784403094,1.0,1069.0320310086558,0.975,1.0000000000000162,8.607322915139635
4.0,4.0,2.0,pump_radiator,1.0,0.0,35.855681694553624,0.948422619047619,1.0000000000000162,2.2588244295242426,1.0,48.281437486812756,0.94875,1.0000000000000162,2.7770125405315023,1.0,126.50313538256407,0.960625,1.0000000000000162,3.8491014824531478
4.0,4.0,4.0,a10_hybrid,1.0,1.0,1.6783399057387882,0.862797619047619,0.6472967548856146,1.3818828193014792,1.0,4.0329520642449745,0.913125,0.6275222606629957,1.6848514509608237,1.0,21.478274927983247,0.9497916666666666,0.5841753361327697,2.5241086609655503
4.0,4.0,4.0,a10_hybrid_v2,1.0,0.4642857142857143,3.218006514466321,0.901636904761905,0.793587724462588,1.4870890362036104,1.0,6.339894143621224,0.9264583333333334,0.7785748763638762,1.8175252653243903,1.0,18.86687754469434,0.9414583333333334,0.7560475296401608,2.351460534402194
4.0,4.0,4.0,no_control,1.0,0.0,373.01154047016644,0.9688690476190475,1.0000000000000162,5.092167085850735,1.0,552.332735946456,0.9712500000000001,1.0000000000000162,6.457302115348634,1.0,988.0747716203006,0.975,1.0000000000000162,8.439801025054813
4.0,4.0,4.0,pump_radiator,1.0,0.0,40.324097434903805,0.950952380952381,1.0000000000000162,2.3266646757813794,1.0,77.64194050620263,0.9554166666666667,1.0000000000000162,3.179567309824318,1.0,109.77908673861882,0.9616666666666667,1.0000000000000162,3.7279454991781416
4.0,6.0,1.0,a10_hybrid,1.0,1.0,2.4555016949802373,0.9029761904761905,0.7807572770520023,1.3952104232306672,1.0,5.545561758214809,0.9291666666666666,0.7724609824478208,1.7556625990104862,1.0,15.391261233973776,0.944375,0.7323205890643862,2.2967252839588137
4.0,6.0,1.0,a10_hybrid_v2,1.0,0.0,1.6224787181089375,0.9038988095238095,0.8732643945358635,1.3327474874797614,1.0,5.514023977071432,0.9266666666666666,0.87474082821933,1.719707996421054,1.0,15.905710814960592,0.9441666666666666,0.8589332276498899,2.162774581184479
4.0,6.0,1.0,no_control,1.0,0.0,185.1605281356853,0.9674702380952382,1.0000000000000162,3.970520797665509,1.0,270.17380365091856,0.9691666666666667,1.0000000000000162,5.192562756393113,1.0,499.19307295325336,0.9752083333333333,1.0000000000000162,6.690319913767092
4.0,6.0,1.0,pump_radiator,1.0,0.0,15.690305744919499,0.9413988095238095,1.0000000000000162,1.8403892229254724,1.0,32.7598718926038,0.9516666666666665,1.0000000000000162,2.5209550280038546,1.0,74.40162582940168,0.9564583333333334,1.0000000000000162,3.2470513111440678
4.0,6.0,2.0,a10_hybrid,1.0,1.0,1.1741017558488664,0.8361309523809525,0.7316924506108285,1.3072162103407108,1.0,5.777979109780941,0.9302083333333334,0.697231585492264,1.7853174653960262,1.0,6.88025657661912,0.928125,0.6705956810655392,1.7890560116071585
4.0,6.0,2.0,a10_hybrid_v2,1.0,0.0,1.2137933725260421,0.8766369047619048,0.8570707273214287,1.301680113733324,1.0,4.418425493065272,0.9166666666666667,0.8404386112121718,1.656719375667809,1.0,12.089614531523116,0.9385416666666667,0.8110360359676665,2.000460106099988
4.0,6.0,2.0,no_control,1.0,0.0,188.8629612226425,0.9680654761904763,1.0000000000000162,3.99692565156109,1.0,270.99341994050553,0.9706250000000001,1.0000000000000162,5.189370267635241,1.0,625.0495115382236,0.975625,1.0000000000000162,7.242230312325045
4.0,6.0,2.0,pump_radiator,1.0,0.0,16.08473538264668,0.9407440476190477,1.0000000000000162,1.8506867038473576,1.0,26.31394058345124,0.9497916666666666,1.0000000000000162,2.398827465002599,1.0,73.86735856404496,0.9570833333333333,1.0000000000000162,3.2110066391487004
4.0,6.0,4.0,a10_hybrid,1.0,1.0,0.5390304766816892,0.6453273809523808,0.6614399885812702,1.227024598345467,1.0,2.9717482333929013,0.8904166666666667,0.6290323082624779,1.5487272638741243,1.0,7.936418712627818,0.91875,0.6045116398486076,1.7931175320929569
4.0,6.0,4.0,a10_hybrid_v2,0.9642857142857143,0.21428571428571427,0.9173520963192543,0.7556547619047619,0.8063368894186078,1.259688023142532,1.0,4.6573818144650385,0.9193749999999999,0.7816705885492006,1.6820152822144343,1.0,10.354929445149676,0.9279166666666666,0.7639803592996898,1.8946697657185354
4.0,6.0,4.0,no_control,1.0,0.0,170.64112326143396,0.9667559523809525,1.0000000000000162,3.8879724693825968,1.0,304.29285638132916,0.96875,1.0000000000000162,5.370923589320844,1.0,512.8557460379607,0.9741666666666667,1.0000000000000162,6.695347651172194
4.0,6.0,4.0,pump_radiator,1.0,0.0,13.372901355421543,0.9394047619047617,1.0000000000000162,1.7878187346288297,1.0,37.20430022981573,0.9475000000000001,1.0000000000000162,2.5718857699646036,1.0,55.458815551516274,0.9510416666666667,1.0000000000000162,2.9391615649731624
4.0,8.0,1.0,a10_hybrid,1.0,1.0,0.7213426390660873,0.8410119047619047,0.7841592657646315,1.2259215245237447,1.0,3.0496978303446634,0.9070833333333334,0.7817259567080845,1.556321871444099,1.0,7.801362569968876,0.9316666666666666,0.7506500656218705,1.824039393630515
4.0,8.0,1.0,a10_hybrid_v2,1.0,0.0,0.6442210395452903,0.818125,0.8746803350716376,1.211211596696938,1.0,3.792517709729061,0.9279166666666667,0.8750883836613257,1.595240892818517,1.0,12.080792184487873,0.9406249999999999,0.8629733033442215,1.942151204211342
4.0,8.0,1.0,no_control,1.0,0.0,107.16432959125927,0.9645535714285715,1.0000000000000162,3.3345835126041306,1.0,173.94753540506096,0.9664583333333333,1.0000000000000162,4.448245337719774,1.0,281.4677557765575,0.9708333333333333,1.0000000000000162,5.424572431429155
4.0,8.0,1.0,pump_radiator,1.0,0.0,7.649165348486107,0.9322916666666667,1.0000000000000162,1.585236913997115,1.0,18.131723255609515,0.9397916666666667,1.0000000000000162,2.1273931288560144,1.0,36.980365550000535,0.9522916666666666,1.0000000000000162,2.6000394096885175
4.0,8.0,2.0,a10_hybrid,1.0,1.0,0.5572405474040998,0.6323511904761905,0.7416583486492039,1.2110906872612754,1.0,1.5251765471392646,0.848125,0.7170445762965746,1.4575489511830286,1.0,5.545009369488802,0.9216666666666666,0.6774316907873398,1.6791031948194766
4.0,8.0,2.0,a10_hybrid_v2,1.0,0.0,0.6164885878924944,0.7266071428571431,0.860960101971343,1.2103471943168067,1.0,2.2851343992250372,0.9106249999999999,0.8456206135095594,1.537097384573137,1.0,6.5109669024179695,0.9302083333333334,0.8182811761623775,1.7419089259874303
4.0,8.0,2.0,no_control,1.0,0.0,93.23088694000513,0.9639285714285714,1.0000000000000162,3.209237904905578,1.0,141.8271267511941,0.968125,1.0000000000000162,4.232997639063839,1.0,220.74677259162178,0.9691666666666667,1.0000000000000162,5.037153176336935
4.0,8.0,2.0,pump_radiator,1.0,0.0,7.924776973875674,0.933392857142857,1.0000000000000162,1.608796335714961,1.0,13.595793892019826,0.9370833333333334,1.0000000000000162,2.005780648632692,1.0,40.62836727388512,0.9510416666666666,1.0000000000000162,2.644632596624434
4.0,8.0,4.0,a10_hybrid,1.0,1.0,0.25543031860087884,0.34928571428571425,0.6702543921360579,1.141006297597603,1.0,1.4817060664773587,0.87,0.6330404442058015,1.4231896846218808,1.0,5.40317875624139,0.9114583333333333,0.6070211354899852,1.6161778579919974
4.0,8.0,4.0,a10_hybrid_v2,0.8571428571428571,0.14285714285714285,0.31873212920917304,0.44958333333333333,0.8170152974919305,1.1582157603642984,1.0,1.894697287662055,0.8887499999999999,0.7887456615044472,1.4688891868232243,1.0,6.0731083149703435,0.9189583333333333,0.7670589820022462,1.6978059776867125
4.0,8.0,4.0,no_control,1.0,0.0,102.04003477729371,0.9650297619047619,1.0000000000000162,3.2939833488204626,1.0,201.27082317735272,0.969375,1.0000000000000162,4.687269068485527,1.0,301.88467829141325,0.9727083333333333,1.0000000000000162,5.645794177667859
4.0,8.0,4.0,pump_radiator,1.0,0.0,8.538152631759443,0.9331547619047619,1.0000000000000162,1.6192714499498133,1.0,19.648995422658643,0.9406249999999999,1.0000000000000162,2.1762322290093934,1.0,34.59842130750473,0.9504166666666667,1.0000000000000162,2.5416859833249275
4.0,12.0,1.0,a10_hybrid,0.7142857142857143,0.6428571428571429,0.21946847028551306,0.3432142857142857,0.7932512789991437,1.110226512826184,1.0,2.144585287201826,0.9120833333333334,0.7823110960833752,1.4470496505136639,1.0,6.061035628793132,0.9302083333333333,0.7552326958653172,1.654507981109469
4.0,12.0,1.0,a10_hybrid_v2,0.5357142857142857,0.0,0.3843020873414484,0.2455059523809524,0.8822294528182926,1.1174431940079226,1.0,1.735620921776423,0.891875,0.8770547501381469,1.398164853367628,1.0,6.141345998937367,0.9325,0.8686355921031372,1.647976406579995
4.0,12.0,1.0,no_control,1.0,0.0,47.043194866599215,0.9586607142857143,1.0000000000000162,2.6269592079611113,1.0,83.89052161188138,0.9637499999999999,1.0000000000000162,3.5857364129286764,1.0,139.9473941511815,0.96875,1.0000000000000162,4.33235816909605
4.0,12.0,1.0,pump_radiator,1.0,0.0,3.133932509874135,0.923452380952381,1.0000000000000162,1.3710559081139202,1.0,7.020182102639604,0.9343750000000001,1.0000000000000162,1.7308904364620261,1.0,16.07729012138561,0.943125,1.0000000000000162,2.0678194555197495
4.0,12.0,2.0,a10_hybrid,0.8928571428571429,0.8928571428571429,0.2572033702902862,0.22723214285714288,0.7635105220927974,1.1061623323451946,1.0,1.668402591306217,0.87125,0.7135690629791589,1.4291940700567611,1.0,3.5495113016096966,0.9247916666666667,0.678905307388737,1.5257502753038548
4.0,12.0,2.0,a10_hybrid_v2,0.5,0.0,0.19333608546718142,0.23729166666666665,0.8742989024393414,1.1005192724715092,1.0,0.7555005743444925,0.73125,0.8544537210729729,1.3088061103263513,1.0,7.97637820682,0.9281250000000001,0.8189284002469037,1.6929816200228447
4.0,12.0,2.0,no_control,1.0,0.0,40.42262927465887,0.9586309523809524,1.0000000000000162,2.535134837599195,1.0,76.93764242674852,0.963125,1.0000000000000162,3.513024509447189,1.0,166.22140726664352,0.965625,1.0000000000000162,4.500896270663012
4.0,12.0,2.0,pump_radiator,1.0,0.0,3.4502483905293064,0.9253571428571429,1.0000000000000162,1.3922618467771366,1.0,8.263594965711047,0.9356249999999999,1.0000000000000162,1.7686043916418173,1.0,24.546109116092115,0.9464583333333333,1.0000000000000162,2.234886237174067
4.0,12.0,4.0,a10_hybrid,1.0,1.0,0.05438858786709209,0.07717261904761906,0.7167954451690042,1.0397821808888184,1.0,0.5088941152571018,0.52875,0.6521716972337093,1.2577035663539156,1.0,3.0114085415419907,0.9047916666666667,0.6086914436417281,1.4672561471086603
4.0,12.0,4.0,a10_hybrid_v2,0.5,0.07142857142857142,0.12786574228654674,0.16541666666666668,0.8376331030794644,1.0687757717358102,1.0,1.1353434349866802,0.5527083333333334,0.8061530660256055,1.3330418535399677,1.0,3.0679897614577856,0.878125,0.774850585986274,1.4899827705800035
4.0,12.0,4.0,no_control,1.0,0.0,45.90485612481653,0.9587797619047619,1.0000000000000162,2.61029696481554,1.0,77.14763694549268,0.9622916666666667,1.0000000000000162,3.4969050124518057,1.0,145.2489654681222,0.969375,1.0000000000000162,4.396387634654212
4.0,12.0,4.0,pump_radiator,1.0,0.0,3.382627202648508,0.9244940476190476,1.0000000000000162,1.386168821697053,1.0,10.020734430571789,0.9400000000000001,1.0000000000000162,1.8263943975493218,1.0,19.210280452001133,0.9460416666666667,1.0000000000000162,2.121482027607042
8.0,2.0,1.0,a10_hybrid,1.0,1.0,33.33518906947757,0.9558035714285714,0.6980725124476805,2.4327461160834623,1.0,82.1349088640027,0.9600000000000001,0.683345521179117,3.4113588001712194,1.0,174.29306746754767,0.968125,0.6477390707028052,4.538163128919924
8.0,2.0,1.0,a10_hybrid_v2,1.0,0.03571428571428571,23.373152038097594,0.9524999999999999,0.8435268897069665,2.204141124153629,1.0,41.63160043210027,0.9583333333333334,0.8295588519925096,2.901588112251601,1.0,88.41015839461978,0.9645833333333333,0.8065565540741471,3.694371181911252
8.0,2.0,1.0,no_control,1.0,0.0,1408.905985141764,0.9730357142857143,1.0000000000000162,8.625476744328173,1.0,2060.9650988006624,0.9752083333333333,1.0000000000000162,10.193592383148452,1.0,4119.7903347230085,0.97875,1.0000000000000162,13.949491835361105
8.0,2.0,1.0,pump_radiator,1.0,0.0,130.02992263253932,0.9613392857142857,1.0000000000000162,3.299623640791388,1.0,206.83759785498995,0.9670833333333334,1.0000000000000162,4.369070562617138,1.0,468.8140518977197,0.9697916666666666,1.0000000000000162,5.8665413442168095
8.0,2.0,2.0,a10_hybrid,1.0,1.0,23.680454225440222,0.9520238095238096,0.6709238021346977,2.284352248076634,1.0,57.329353102968646,0.960625,0.6229666557488099,3.232303660099725,1.0,106.38701035841775,0.9683333333333334,0.5804749170832522,3.828075929927787
8.0,2.0,2.0,a10_hybrid_v2,1.0,0.17857142857142858,18.96246584649439,0.9510416666666667,0.8248218814028344,2.117457761872033,1.0,51.72850178879519,0.9602083333333332,0.7849536834790243,3.096347294532901,1.0,81.55922541589952,0.9625,0.7647341853580061,3.593781151716276
8.0,2.0,2.0,no_control,1.0,0.0,1334.2718665597351,0.9722916666666668,1.0000000000000162,8.388502784012179,1.0,1544.4717668031417,0.9720833333333334,1.0000000000000162,8.989755803387785,1.0,3192.773509619124,0.9766666666666667,1.0000000000000162,12.586889256687503
8.0,2.0,2.0,pump_radiator,1.0,0.0,161.711669523067,0.9637202380952381,1.0000000000000162,3.5349286791634276,1.0,238.83665448071667,0.9660416666666667,1.0000000000000162,4.579919781688002,1.0,438.6182225934339,0.9727083333333333,1.0000000000000162,5.868238626598257
8.0,2.0,4.0,a10_hybrid,1.0,1.0,17.92388242071578,0.946904761904762,0.6212305228169593,2.061183143711241,1.0,34.69618308719601,0.9606250000000001,0.5770356503689734,2.762390983796292,1.0,71.00032525758998,0.96875,0.5425340661419062,3.35034368269432
8.0,2.0,4.0,a10_hybrid_v2,1.0,0.7857142857142857,16.005553526988134,0.9480654761904761,0.7828955443211137,2.0031482855383156,1.0,34.27523175609637,0.9495833333333332,0.763517771211672,2.735206109031423,1.0,66.63069584945698,0.964375,0.7374485997334339,3.3547823080803014
8.0,2.0,4.0,no_control,1.0,0.0,1279.2722381620927,0.9720238095238096,1.0000000000000162,8.277194276595205,1.0,1912.011736539669,0.9729166666666667,1.0000000000000162,9.810878758425849,1.0,2765.654124895268,0.9758333333333333,1.0000000000000162,11.98757508567411
8.0,2.0,4.0,pump_radiator,1.0,0.0,143.5956903644158,0.9620535714285714,1.0000000000000162,3.3706694910990214,1.0,226.64947371000267,0.965625,1.0000000000000162,4.475809102983032,1.0,487.66092539941127,0.9720833333333332,1.0000000000000162,6.097467551438111
8.0,4.0,1.0,a10_hybrid,1.0,1.0,3.4185283082438,0.9261607142857144,0.7752235490847221,1.5339707066819537,1.0,13.492725834887068,0.9433333333333334,0.7593400232108602,2.2966810300988816,1.0,30.034444582012757,0.95625,0.7123020949740271,2.820058824996301
8.0,4.0,1.0,a10_hybrid_v2,1.0,0.0,2.201416120954668,0.9223214285714285,0.8712430891118247,1.4354028045081115,1.0,8.198377819378534,0.9429166666666666,0.868882938693638,2.0097687165172156,1.0,24.256977924323586,0.9564583333333334,0.8469215564997329,2.6206808574027485
